feat_187,feat_240,feat_239,feat_227,feat_67,feat_159,feat_233,feat_5,feat_228,feat_230,feat_3,feat_14,feat_248,feat_217,feat_250,feat_73,feat_158,feat_170,feat_107,feat_242,feat_222,feat_197,feat_255,feat_204,feat_244,feat_147,feat_180,feat_15,feat_143,feat_13,feat_219,feat_168,feat_237,feat_149,feat_109,feat_246,feat_160,feat_205,feat_169,feat_138,feat_220,feat_23,feat_10,feat_153,feat_155,feat_249,feat_189,feat_140,feat_203,feat_218,feat_173,feat_214,feat_178,feat_198,feat_148,feat_164,feat_25,feat_254,feat_174,feat_108,feat_195,feat_183,feat_139,feat_235,feat_175,feat_144,feat_229,feat_172,feat_190,feat_177
0.446626,0.474471,0.188052,0.593719,-0.943888,-0.112056,-0.598637,0.322042,-0.812671,0.583676,-0.223287,0.862413,-0.812728,0.349085,0.505113,1.487739,-0.543035,0.256695,-2.126826,0.401484,0.657142,0.361895,0.670968,0.088921,0.197598,0.061416,0.086463,0.362819,-2.342557,-0.191425,0.183530,-0.047752,0.666835,0.179475,-1.554582,-0.267055,0.098359,0.215303,1.883734,-0.334017,0.344341,-0.418917,0.628494,-0.976481,0.381629,1.099525,0.905144,0.082365,-1.185873,-1.413707,-1.808915,1.695134,-0.707493,-1.098939,-0.379679,0.200520,0.279741,2.194288,1.547289,2.040744,0.177764,-1.542864,0.408342,0.404598,0.545326,0.638386,1.127288,0.468468,0.150007,0.353319
0.533220,0.469013,0.388559,0.621218,-1.332657,1.240345,-0.815750,0.968222,-0.947678,0.651672,-2.581633,0.898940,-1.448223,0.237399,0.581259,1.068195,-0.976289,0.249943,-1.474658,0.358694,0.637059,0.407276,0.524861,0.381817,0.917276,0.089761,0.124276,0.487798,-0.409420,-0.869182,0.849351,-0.148752,0.504863,0.577223,-0.680019,0.167943,0.449575,0.274197,0.733218,-0.631651,0.302173,-0.382462,0.793716,0.164067,0.433085,1.094356,0.893881,0.179486,-1.151628,-0.625839,-0.405891,0.533118,-0.653674,-0.961405,-0.234833,0.187985,0.472844,0.802316,1.512158,0.994526,0.280544,-0.716889,0.212104,0.285772,0.326907,0.286319,1.127288,0.421289,0.185714,0.275789
0.633435,0.455428,0.388559,0.613780,-0.930462,1.240345,-0.815750,0.880556,-0.947678,0.634038,-2.581633,0.898940,-2.022220,0.293813,0.662468,0.702855,-0.992729,0.298073,-2.173570,0.311647,0.570907,0.444371,0.585345,0.381817,0.917276,0.111812,0.202379,0.721618,-0.535509,-1.224277,0.849351,-0.148752,0.510043,0.577223,-1.820843,0.391177,0.679263,0.294127,0.905556,-0.631651,0.335308,-0.590870,0.569771,-0.480192,0.619488,0.630380,0.893881,0.219111,-1.151628,-0.559003,-0.410028,0.533118,-0.856938,-0.961405,-0.424772,1.320493,0.631777,0.960023,1.512158,2.214872,0.773666,-0.764364,0.251892,0.267619,0.374115,0.286319,1.039686,0.394976,0.675120,0.331297
0.656268,0.763618,1.330595,0.476254,-1.597086,0.697913,-0.327900,0.362695,-0.590179,0.544182,-0.174352,0.560575,-1.379502,0.435202,0.693173,2.190544,-0.992093,0.365981,-1.644793,0.310626,0.397928,0.491891,0.676083,1.224328,0.613121,0.313305,0.244337,0.417269,-1.457176,-1.001980,0.168480,-1.597219,0.653404,1.859734,-0.468619,-1.019165,0.353426,0.541050,1.028757,-0.651624,0.338887,-0.588174,0.614295,-0.480192,0.378856,2.025335,0.985961,0.231024,-1.648842,-1.468353,-1.259112,0.640003,-0.966317,-1.096107,-1.329765,1.239091,0.204731,1.906804,1.747191,0.992246,0.615503,-0.764364,0.190004,0.334672,0.456109,0.779585,1.039686,0.325660,0.695355,0.557462
0.445742,0.402376,0.225650,0.611456,-1.089786,-0.160616,-0.284232,0.294849,-0.590179,0.526080,0.195102,0.920031,-1.379502,0.343237,0.731381,1.026481,-0.502035,0.102053,-2.141538,0.512888,0.657420,0.378368,0.781292,0.038285,0.613121,0.044881,0.064327,0.377840,-0.832597,-0.162855,0.109813,0.343924,0.537288,0.242822,-1.654785,-0.168042,0.078348,0.248789,0.965896,-0.168979,0.346866,-0.191600,0.552071,-0.235366,0.180153,2.025335,0.880325,0.038884,-1.648842,-1.468353,-0.959409,0.640003,-0.622801,-1.096107,-0.090630,0.147533,0.310904,1.906804,1.207037,2.051920,0.146396,-0.497284,0.156261,0.292771,0.331526,0.485761,1.011016,0.369321,0.143198,0.348477
0.530841,0.654201,1.152304,0.603855,-0.752762,1.319619,-1.540555,1.158094,-0.878512,0.613036,-3.367197,0.932120,-2.156304,0.237691,0.564442,0.632207,-0.925474,0.259256,-1.572798,0.520329,0.605086,0.420600,1.004081,0.287681,1.581994,0.085305,0.178168,0.550319,-0.697112,-0.989192,0.966786,-0.156039,0.557706,0.634786,-1.083141,-0.154008,0.520222,0.234239,0.850141,-0.804923,0.338754,-0.534814,0.902280,0.039434,0.395776,1.456260,0.860017,0.211622,-0.877775,-0.683853,-0.362365,0.383784,-0.989007,-0.917863,-0.497133,0.112907,0.569714,1.891231,1.663931,1.363173,0.274546,-0.799690,0.185502,0.420995,0.357138,0.371271,1.011016,0.444669,0.180432,0.296900
0.606491,0.633125,1.152304,0.615117,-0.955963,1.319619,-1.540555,1.059270,-0.878512,0.615175,-3.367197,0.870687,-2.878420,0.282008,0.947394,0.654396,-1.062804,0.318059,-2.130324,0.374207,0.585554,0.444153,1.165007,0.287681,1.581994,0.119806,0.225070,0.681786,-0.697112,-1.267326,0.966786,-0.156039,0.601208,0.634786,-1.964643,0.140470,0.737607,0.250740,0.933165,-0.804923,0.369342,-0.807515,0.754087,0.039434,0.404517,1.891284,0.860017,0.230876,-0.877775,-0.683853,-0.645337,0.447406,-0.989007,-0.917863,-0.497133,1.229395,0.691231,2.046095,1.663931,2.227374,0.776267,-0.799690,0.187129,0.421763,0.452473,0.371271,1.125245,0.389472,0.645097,0.360915
0.614998,0.895863,0.927938,0.428724,-1.600194,0.991649,-0.529426,0.434050,-0.705152,0.504276,-0.616435,0.400391,-3.934557,0.485034,1.205436,1.924598,-0.997130,0.440914,-1.419064,0.255745,0.298550,0.473031,0.734186,1.116840,0.470956,0.300617,0.422490,0.359079,-1.513269,-0.941283,0.580512,-2.244817,0.762316,1.475845,-0.074783,-0.310333,0.345041,0.476399,0.885969,-1.639596,0.432529,-0.807515,0.626981,-2.440306,0.626792,1.891284,0.977482,0.391244,-1.668356,-1.415399,-1.488214,1.719153,-1.310394,-1.093941,-0.864050,0.985870,0.427147,2.786507,2.061256,0.601444,0.668475,-1.054419,1.985064,0.425223,0.565230,1.053336,1.119179,0.403355,0.637122,0.599286
0.460255,0.615313,0.518071,0.484676,-1.436877,-0.226829,-0.290508,0.400952,-0.622470,0.310678,-0.523743,0.439708,-3.934557,0.386157,0.950270,1.819203,-0.387825,0.036647,-2.322028,0.249413,0.525231,0.346419,0.556988,0.001906,0.470956,0.041985,0.029418,0.212725,-0.576949,-0.169174,0.580512,0.523955,0.590468,0.009546,-2.099921,0.383465,0.032943,0.239687,0.737131,-0.079732,0.384656,-0.168853,0.242679,0.195075,0.170193,1.668703,0.780264,0.020463,-1.652911,-1.415399,-0.927878,0.728652,-0.459714,-1.093941,-0.109583,0.147501,0.300493,1.119505,0.756080,2.507781,0.108984,-0.624859,0.075600,0.356361,0.242730,-0.120136,0.774514,0.356280,0.121156,0.354177
0.465973,0.472216,0.704444,0.420323,-1.458604,0.912480,-1.472322,0.537125,-0.670776,0.402498,-0.390323,0.439708,-1.322459,0.269547,0.600835,1.406252,-0.735563,0.307865,-1.413275,0.238067,0.448552,0.338917,0.753760,0.046939,0.885313,0.097485,0.101141,0.512916,-0.396521,-1.070012,0.844033,-0.370445,0.465589,0.959329,-1.046333,-0.024697,0.413454,0.227574,1.054949,-0.573823,0.333020,-0.625960,0.708930,-0.731281,0.307187,1.107623,0.810302,0.112534,-0.839269,-0.593841,-0.495629,0.599996,-0.773937,-0.974531,-0.262993,0.340309,0.549360,1.362242,1.166994,1.248653,0.327678,-1.034097,0.349056,0.398497,0.256877,0.128733,0.740932,0.372720,0.238110,0.339949
0.352446,0.297036,0.698498,0.396725,-1.385978,0.912480,-1.472322,0.525063,-0.670776,0.381432,-0.390323,0.640967,-0.920829,0.364659,0.539233,1.207877,-0.925703,0.388695,-1.570743,0.283305,0.406658,0.335046,0.613197,0.046939,0.885313,0.227957,0.219439,0.544811,-1.498040,-1.075668,0.844033,-0.370445,0.394367,0.959329,-1.438911,-0.425169,0.524046,0.242024,1.080550,-0.824159,0.411187,-0.625960,0.434895,-2.205839,0.541835,1.107623,0.810302,0.207185,-0.839269,-0.752167,-1.188307,0.599996,-1.088823,-1.078587,-0.429541,0.799582,0.209380,1.362242,1.166994,1.591427,0.652405,-1.034097,0.349056,0.385592,0.409845,0.359589,0.765950,0.310883,0.424710,0.460383
0.212423,0.162982,0.289792,0.445384,-1.253299,-0.155107,-0.295548,0.221293,-0.794303,0.402900,-0.183914,0.916777,-0.970993,0.222423,0.418763,0.876735,-0.704789,0.171626,-1.183345,0.232728,0.267787,0.262682,0.578429,0.161961,0.181660,0.092522,0.183070,0.201557,-1.498040,0.112997,0.232366,-0.055848,0.122994,0.345124,-1.084895,-0.038740,0.091580,0.214714,0.973580,-0.824159,0.234926,-0.269536,0.253667,-2.205839,0.502890,0.937488,0.306939,0.170792,-0.751539,-0.752167,-1.188307,0.310710,-1.088823,-1.079600,-0.399568,0.230518,0.113080,1.845367,0.814421,1.079227,0.123806,-0.573826,0.190125,0.100626,0.374302,0.359589,1.040537,0.361528,0.097150,0.343432
0.245139,0.067882,0.174969,0.289583,-0.741979,-0.325067,-0.123635,0.063310,0.093298,0.068166,-0.102135,0.950990,-0.039944,0.074412,0.170220,0.635215,-0.338937,0.013575,-1.046568,0.127329,0.062273,0.222779,0.125463,-0.222193,0.130567,0.045989,0.009999,0.015162,-0.362356,0.891237,0.007647,0.569352,0.066757,-0.039647,-0.883217,-0.131602,0.002921,0.042365,0.634229,0.047793,0.045013,-0.108402,0.177902,0.409881,0.027491,0.719348,0.266370,0.004316,-0.397323,-0.209216,0.246277,0.122432,-0.307474,-0.286948,-0.052339,0.134629,0.061567,0.474580,0.446924,0.942309,0.014624,-0.081900,0.067634,0.061359,0.035287,-0.330020,0.521217,0.318542,0.012629,0.287192
0.256373,0.175359,0.299169,0.293143,-1.403681,-0.242951,-0.516700,0.099019,0.135985,0.068376,-0.000512,0.950990,-0.065035,0.071429,0.507242,1.006675,-0.385857,0.018271,-1.126059,0.445304,0.121054,0.235325,0.586954,-0.295095,1.763580,0.042791,0.027028,0.119708,-0.462123,0.481562,0.124070,0.559590,0.114759,-0.020000,-0.841406,1.763580,0.026905,0.040027,0.643631,-0.026651,0.052478,-0.254832,0.102218,0.409881,0.356339,1.604812,0.325902,0.023002,-0.469426,-0.216984,-0.216195,-0.048873,-0.368353,-0.378927,-0.056124,0.395503,0.104817,0.642632,0.388848,0.933634,0.023018,-0.071634,0.067634,0.218044,0.137445,-0.330020,0.449571,0.264977,0.029598,0.294326
0.274580,0.225993,0.299169,0.285413,-1.391172,-0.242951,-0.516700,0.431222,0.135985,0.075704,0.049101,0.929086,-0.620247,0.156835,0.664139,1.208420,-0.873238,0.059747,-1.146683,1.055867,0.167885,0.196073,0.636622,-0.205913,2.075578,0.076476,0.034900,0.281922,-0.917264,0.162495,0.551565,0.559590,0.220047,0.106741,-0.875317,2.037888,0.170048,0.071221,0.801719,-0.079306,0.203649,-0.579944,0.330237,0.308951,0.636662,1.604812,0.334988,0.029676,-0.574923,-0.408701,-0.470116,-0.048873,-0.441756,-0.378927,-0.334525,0.395503,0.127728,0.642632,0.753599,0.974427,0.215365,-0.071634,0.100233,0.168964,0.225821,0.885814,0.449571,0.281143,0.036160,0.311632
0.249726,0.219820,0.069955,0.286828,-1.469446,-0.279417,-0.489170,0.256933,-0.332779,0.190563,0.098931,0.650711,-1.229167,0.342359,0.747073,1.616536,-0.873238,0.174879,-1.265818,1.729746,0.240470,0.243131,0.661064,0.383713,2.373090,0.099356,0.075820,0.122450,-0.917264,0.162495,0.551565,-0.145225,0.304715,0.193674,-1.041515,0.564762,0.171181,0.215597,0.813130,-0.168713,0.390809,-0.584865,0.429591,0.202616,0.691752,1.556254,0.334988,0.055442,-0.708696,-0.857730,-0.470116,0.519732,-0.493772,-1.090545,-0.352823,0.524256,0.145989,0.547622,1.161375,1.143049,0.183263,-0.370049,0.223360,0.395904,0.311709,0.885814,0.671367,0.356111,0.059185,0.328473
0.190266,0.215739,0.069955,0.282213,-1.529970,-0.286983,-0.352016,0.096028,-0.332779,0.213275,0.648016,0.593588,-1.229167,0.284863,0.729135,2.245733,-0.508409,0.169855,-1.365610,1.722272,0.163015,0.264770,0.741742,0.383713,2.437352,0.080151,0.076223,0.119492,-0.898418,0.162495,0.514850,-0.145225,0.257185,0.193674,-1.130098,2.437352,0.043624,0.207208,0.813130,-0.168713,0.267736,-0.584865,0.350603,0.202616,0.649601,1.309801,0.271828,0.052805,-0.708696,-0.857730,-0.121783,0.519732,-0.493772,-1.090545,-0.352823,0.524256,0.124710,0.547622,1.161375,1.307590,0.170276,-0.370049,0.223360,0.343844,0.195136,0.885814,0.671367,0.360569,0.024720,0.310342
0.219987,0.243871,0.069955,0.243692,-1.362411,-0.313591,-0.508164,0.308423,-0.048924,0.153560,0.573771,0.677197,-0.890349,0.143035,0.628915,1.389154,-1.024671,0.031077,-1.496021,1.900700,0.125547,0.258492,0.771606,0.047433,2.590685,0.078959,0.067991,0.078945,-0.761138,0.389400,0.521710,0.517832,0.364721,0.108089,-1.216798,2.025035,0.188310,0.092325,0.695376,-0.138314,0.172187,-0.448110,0.619118,0.130573,0.421437,1.208693,0.510416,0.060651,-0.436100,-0.486277,-0.374273,0.026669,-0.518260,-0.564814,-0.417996,0.333152,0.275715,0.547622,0.651580,1.407097,0.125662,-0.370049,0.095656,0.291714,0.236810,-0.026650,0.671367,0.310419,0.084854,0.307942
0.335660,0.205793,0.188044,0.305245,-1.357550,-0.189061,-0.467997,0.432538,-0.208414,0.195196,0.488431,0.586648,-0.896048,0.427424,0.500961,1.202970,-1.024671,0.103891,-1.287922,1.472853,0.231904,0.246341,0.577246,0.265222,2.037966,0.155286,0.114038,0.231135,-0.810404,-0.086101,0.751632,0.262914,0.217210,0.617370,-1.111192,0.518039,0.212088,0.204170,0.730788,-0.328651,0.461053,-0.809695,0.819660,-0.467764,0.880584,1.035553,0.573200,0.128805,-0.659989,-0.842244,-0.374273,-0.084478,-0.713689,-0.689622,-0.472577,0.781968,0.395348,0.537257,3.065754,1.162487,0.216733,-0.862660,0.630125,0.278804,0.553603,1.653564,0.503039,0.494843,0.171246,0.370877
0.190294,0.128459,0.222068,0.298126,-0.762397,-0.322821,-0.048263,0.108328,-0.074263,0.152688,0.068289,1.030887,-0.354925,0.116602,0.209867,0.579560,-0.339338,0.015982,-1.042198,0.427012,0.142972,0.232079,0.386213,-0.192047,0.634134,0.043454,0.019461,0.155707,-0.360324,0.559066,0.051749,0.562919,0.129294,-0.033807,-0.907785,0.406308,0.004869,0.057249,0.643222,0.058361,0.072098,-0.798027,0.087813,0.368815,0.082812,0.466343,0.251269,0.001599,-0.424569,-0.284240,0.227629,0.062326,-0.325658,-0.346907,-0.050977,0.157079,0.152321,0.735657,0.620243,0.953532,0.052819,-0.147559,0.068086,0.164888,0.061028,-0.311347,0.609186,0.358100,0.032325,0.288768
0.235325,0.095658,0.213610,0.319156,-0.731432,-0.327015,-0.033490,0.027742,0.204556,0.047102,0.076682,1.062060,-0.424293,0.037912,0.436670,0.579841,-0.348421,0.007425,-1.057544,0.172909,0.055768,0.209153,0.176769,-0.294128,0.328930,0.045896,0.006981,0.023112,-0.346324,0.972774,0.047352,0.591090,0.063037,-0.039965,-0.900755,-0.647872,0.005529,0.022648,0.627667,0.057619,0.026199,-0.523741,0.070750,0.390764,0.024668,1.506885,0.247381,0.001540,-0.388535,-0.083930,0.259320,-0.042626,-0.294533,-0.239778,-0.052385,0.148729,0.041657,0.328521,0.374369,0.933758,0.012055,-0.044037,0.064930,0.083840,0.029028,-0.326808,0.442351,0.309644,0.007172,0.284108
0.352011,0.151877,0.268615,0.295884,-0.748085,0.191341,-0.351554,0.451957,-0.161749,0.199531,0.123893,1.063019,-0.170430,0.134658,0.438569,0.585776,-0.552194,0.154661,-1.586556,0.245115,0.338185,0.276072,0.183934,0.132432,0.531189,0.044189,0.054863,0.696077,-0.347032,-0.721701,0.725995,0.163071,0.129909,0.262118,-1.391152,-0.031723,0.170584,0.180608,0.809707,0.005752,0.214835,-0.687725,0.345923,-0.331812,0.242197,1.506885,0.649000,0.072661,-0.554923,-0.182937,0.035040,0.465044,-0.357283,-0.656452,-0.049717,0.324578,0.108883,0.699462,0.534229,1.516301,0.286035,-0.326088,0.275821,0.184964,0.092247,-0.015814,0.630888,0.339619,0.201256,0.250655
0.292463,0.160072,0.309117,0.321631,-0.784166,0.191341,-0.351554,0.497908,-0.161749,0.207088,-0.096966,0.717895,-0.971246,0.157218,0.633574,0.596484,-0.593082,0.160598,-1.531031,0.180245,0.295561,0.189926,0.233334,0.152640,0.531189,0.072943,0.071209,0.419009,-0.430122,-0.721701,0.725995,0.163071,0.129759,0.262118,-1.265146,0.295394,0.233540,0.181990,0.809707,-0.094231,0.232708,-0.687725,0.468094,-0.331812,0.300457,1.406137,0.649000,0.102720,-0.554923,-0.182937,0.009224,0.465044,-0.424411,-0.656452,-0.265618,0.465000,0.151763,0.704416,0.534229,1.450220,0.503990,-0.326088,0.275821,0.154360,0.140134,-0.015814,0.630888,0.242318,0.340344,0.282184
0.369523,0.402075,0.794659,0.305295,-1.458659,0.148026,-0.272554,0.354260,-0.665805,0.338038,-0.114915,0.355156,-1.924879,0.328838,0.544057,1.636827,-0.543969,0.283136,-2.224690,0.337867,0.265831,0.269530,0.499524,0.767232,0.551965,0.185876,0.245272,0.096758,-1.107052,0.049832,0.042398,-1.041461,0.326574,0.979271,-1.925374,0.191782,0.133041,0.328100,0.953357,-0.749511,0.286163,-0.511229,0.512788,-0.105919,0.281185,0.915337,0.636596,0.207025,-1.249118,-0.966547,-0.875613,1.105981,-0.706233,-1.083000,-0.420478,0.270638,0.191161,1.329736,1.822172,2.418493,0.254079,-0.902198,1.106516,0.265169,0.394546,0.786097,0.948187,0.322004,0.238736,0.409364
0.441092,0.350377,0.586688,0.557117,-1.369652,-0.232939,-0.064470,0.392817,-0.272040,0.263260,0.062274,0.717456,-0.559723,0.331049,0.564074,1.477810,-0.375438,0.027040,-2.354559,0.368025,0.546775,0.220101,0.761816,0.137485,0.517307,0.044200,0.014107,0.230579,-0.386701,0.049832,0.042398,0.532809,0.308126,-0.002842,-2.096678,0.170605,0.024641,0.151844,0.669051,0.014412,0.207853,-0.040555,0.159979,0.216021,0.136367,1.216673,0.613627,0.011636,-1.202104,-0.821889,-0.317193,0.043607,-0.379353,-0.624848,-0.082532,0.153088,0.285204,1.601359,0.786154,2.665755,0.052492,-0.365491,0.093749,0.214697,0.176150,-0.186551,0.948187,0.325554,0.061202,0.338610
