feat_187,feat_240,feat_239,feat_227,feat_67,feat_159,feat_233,feat_5,feat_228,feat_230,feat_3,feat_14,feat_248,feat_217,feat_250,feat_73,feat_158,feat_170,feat_107,feat_242,feat_222,feat_197,feat_255,feat_204,feat_244,feat_147,feat_180,feat_15,feat_143,feat_13,feat_219,feat_168,feat_237,feat_149,feat_109,feat_246,feat_160,feat_205,feat_169,feat_138,feat_220,feat_23,feat_10,feat_153,feat_155,feat_249,feat_189,feat_140,feat_203,feat_218,feat_173,feat_214,feat_178,feat_198,feat_148,feat_164,feat_25,feat_254,feat_174,feat_108,feat_195,feat_183,feat_139,feat_235,feat_175,feat_144,feat_229,feat_172,feat_190,feat_177
0.479334,0.408463,0.575618,0.581784,-1.472276,-0.099333,-0.606122,0.442125,-0.209665,0.353469,0.022433,1.061499,-0.632942,0.662550,0.323122,0.956077,-0.273828,0.060170,-1.760299,0.378974,0.706073,0.105908,0.306856,0.108739,0.146047,0.020015,0.035042,0.195958,-0.084768,0.468946,0.971779,0.286212,0.320539,0.252212,-1.760365,-0.163946,0.037009,0.149483,0.555537,-0.015589,0.168254,-0.635340,0.395411,-0.020655,0.108813,0.553115,0.617280,0.024328,-0.670034,0.130261,-0.625652,0.533793,-0.204432,-0.395756,-0.024316,0.102621,0.171131,0.566237,0.437476,1.776295,0.108794,-0.437667,0.152268,0.232032,0.217084,0.308648,1.227140,0.172878,0.052609,0.139555
0.587404,0.504651,1.080968,0.406968,-0.981038,0.927440,-0.590681,1.196399,-0.975067,0.427457,-2.193371,1.105038,-0.876693,0.574891,0.306093,0.377456,-0.862318,0.156394,-1.643813,0.193145,0.599503,0.262370,0.398146,0.566437,0.411383,0.074124,0.104758,0.459606,-0.009109,-0.569393,0.971779,-0.011990,0.467815,0.536873,-1.249750,0.162061,0.396821,0.271325,0.620940,-0.629023,0.346179,-0.635340,1.004660,0.069899,0.329827,0.553115,0.904957,0.188904,-0.953720,-0.600645,-0.237295,1.097242,-0.368440,-0.588060,-0.167952,0.091707,0.488000,0.401010,0.898737,1.450856,0.219377,-0.590297,0.169551,0.119004,0.213233,0.877951,0.802741,0.175327,0.144516,0.148583
0.567419,0.468604,1.080968,0.499134,-1.008238,0.927440,-0.590681,1.208588,-0.975067,0.401584,-2.193371,0.987666,-0.876693,0.404849,0.265334,0.380413,-0.986232,0.259220,-2.107934,0.121954,0.508430,0.369321,0.467211,0.566437,0.411383,0.127535,0.163138,0.646839,-0.082952,-1.020773,0.838879,-0.011990,0.358367,0.536873,-1.911284,-0.162531,0.670367,0.266350,0.907679,-0.629023,0.377327,-0.239790,0.834186,0.038891,0.364658,0.383964,0.904957,0.186227,-0.953720,-0.600645,-0.361702,1.227897,-0.538270,-0.588060,-0.204892,0.882724,0.472695,0.520848,0.898737,2.213653,0.259737,-0.590297,0.254985,0.116344,0.243064,0.877951,0.764760,0.174592,0.607713,0.223101
0.538632,0.543096,1.018898,0.351516,-1.688924,0.214194,-0.742386,0.436449,-0.649317,0.373228,-0.145026,0.552923,-1.008634,0.484346,0.389233,1.707060,-0.887486,0.293022,-2.195661,0.264858,0.368780,0.353449,0.318131,0.780400,0.547053,0.211133,0.356891,0.351037,-0.674719,-0.693283,1.663019,-0.935383,0.552876,0.566597,-2.339136,-0.592360,0.292791,0.416522,0.829535,-0.643932,0.274483,-0.734479,0.218844,-0.454528,0.335143,0.447565,0.751528,0.387963,-1.623159,-0.027670,-1.823809,1.319095,-0.798189,-1.299714,-0.553114,0.684238,0.383972,0.516401,1.241976,2.542419,0.282811,-1.523227,1.578791,0.329947,0.431336,1.712229,0.700189,0.257831,0.548041,0.422523
0.462861,0.382098,0.544964,0.494272,-1.219874,-0.116801,-0.561426,0.322593,0.186201,0.148377,-0.071189,1.058361,-0.462482,0.653308,0.219659,0.647420,-0.310260,0.041289,-1.580567,0.429146,0.674080,0.082109,0.243161,-0.192892,0.352841,0.009434,0.028712,0.205616,-0.378653,0.462406,0.944124,0.240460,0.312816,0.151136,-1.530832,-0.102092,0.042900,0.098310,0.647427,0.094014,0.138963,-0.187857,0.250817,0.159270,0.050608,0.498791,0.654795,0.015149,-0.620223,0.178298,-0.646013,0.297289,-0.219787,-0.090828,-0.029598,0.127247,0.120806,0.476446,0.437721,1.519692,0.120369,-0.108225,0.181108,0.258540,0.155732,0.362038,0.700189,0.135551,0.061161,0.133150
0.579613,0.443559,0.993944,0.390788,-1.019233,0.983341,-0.727820,1.085297,-0.637577,0.372622,-2.073721,1.058361,-0.121983,0.583670,0.146616,0.376724,-1.064298,0.190361,-1.958189,0.237644,0.550848,0.238969,0.358062,0.619568,0.313130,0.055574,0.092376,0.566740,0.019376,-0.839887,0.944124,-0.124973,0.446316,0.516308,-1.950867,-0.259022,0.418562,0.224849,0.777514,-0.523208,0.334094,-0.154240,1.037422,0.012699,0.181828,0.498791,0.867461,0.168732,-0.828222,-0.320449,-0.390896,0.934060,-0.379546,-0.593296,-0.183394,0.148243,0.301607,0.255804,0.850761,2.098638,0.216204,-0.333112,0.159464,0.153261,0.183287,0.833119,0.734769,0.145737,0.148695,0.153942
0.497281,0.323306,0.583066,0.444497,-1.012736,0.983341,-0.727820,1.146676,-0.445323,0.244053,-2.073721,0.722833,-0.251205,0.385552,0.143264,0.397802,-1.113872,0.269175,-2.136827,0.251317,0.477044,0.374910,0.338780,0.619568,0.313130,0.129882,0.124129,0.549945,0.019376,-1.142435,0.817378,-0.124973,0.276453,0.516308,-2.272913,-0.381668,0.635818,0.227687,0.962783,-0.523208,0.299828,0.049549,0.945637,0.012699,0.301115,0.414625,0.867461,0.155877,-0.828222,-0.320449,-0.390896,1.022292,-0.417696,-0.593296,-0.321041,0.620277,0.266312,0.277343,0.850761,2.425776,0.401172,-0.333112,0.270107,0.136571,0.216747,0.833119,0.734769,0.167884,0.543310,0.234730
0.509386,0.395004,0.825759,0.307469,-1.629571,0.328257,-0.690532,0.548873,-0.587439,0.370617,-0.650459,0.778407,-0.472624,0.452705,0.258407,2.026453,-0.695440,0.222758,-1.722825,0.354303,0.299153,0.356955,0.297614,0.609737,0.706142,0.162471,0.238215,0.251093,-0.504589,-0.288346,0.745787,-0.624344,0.450351,0.822437,-1.745057,-0.406745,0.231482,0.288610,0.706510,-0.480827,0.205055,-0.105011,0.240563,-0.082854,0.320515,0.714218,0.697315,0.256066,-0.553268,-0.141535,-1.242097,0.488117,-0.580691,-1.380874,-0.553143,0.368640,0.196713,0.483335,0.651306,1.869385,0.200249,-0.716700,0.941076,0.300689,0.279701,0.602237,1.065797,0.180265,0.475086,0.272812
0.459878,0.239733,0.605748,0.405431,-1.516386,-0.214845,-0.532271,0.476615,-0.065119,0.216672,-0.439954,0.733880,-0.194625,0.595650,0.221962,1.023023,-0.288469,0.017561,-1.232814,0.227887,0.471585,0.068546,0.329943,-0.154181,0.313759,0.006625,0.025376,0.088015,0.042472,0.498689,0.776730,0.485075,0.295107,0.010463,-1.170510,0.313759,0.018746,0.045797,0.557669,0.099963,0.124385,0.226278,0.418803,0.288741,0.033160,0.714218,0.587268,0.007200,-0.373310,0.370861,-0.253608,0.414058,-0.195459,-0.045029,-0.020688,0.094508,0.105888,0.605869,0.279353,1.205821,0.058081,-0.181049,0.137092,0.185973,0.121757,0.158733,1.017047,0.112761,0.060165,0.144334
0.491516,0.349654,0.687542,0.427479,-1.245256,0.397034,-0.957394,0.153002,-1.146142,0.372432,0.806695,0.733880,-0.326330,0.558309,0.326043,0.475377,-0.387177,0.202142,-1.531847,0.575423,0.430600,0.176732,0.247409,0.026571,1.527790,0.050819,0.034268,0.371298,-0.328958,-0.478287,0.776730,-0.104807,0.382254,0.400217,-1.506036,1.167020,0.202877,0.217287,0.864027,-0.068781,0.290583,0.226278,0.197792,0.272944,0.205573,1.331071,0.694459,0.056150,-0.926274,-0.471314,-0.847417,0.236809,-0.282156,-1.001187,-0.162713,0.095875,0.464688,-0.135068,0.477134,1.446078,0.481471,0.060929,0.251631,0.204245,0.221489,0.673639,0.830511,0.185122,0.101370,0.174683
0.426223,0.337266,0.687542,0.379462,-1.292399,0.397034,-0.975497,0.168629,-1.146142,0.364673,1.055539,0.730780,-0.326330,0.526979,0.265845,0.543169,-0.714857,0.263910,-1.545054,1.116838,0.306140,0.278768,0.227027,0.026571,1.545437,0.078576,0.106127,0.519600,-0.575354,-0.656443,1.081881,-0.104807,0.270125,0.400217,-1.510221,1.536675,0.327608,0.253618,0.960058,-0.183217,0.350312,0.376192,0.190745,0.272944,0.401275,1.331071,0.694459,0.120326,-0.926274,-0.471314,-0.847417,0.258957,-0.476824,-1.001187,-0.177088,0.098547,0.419831,-0.147695,0.477134,1.484789,0.788455,-0.059937,0.281421,0.212775,0.390917,0.673639,0.830511,0.348342,0.419393,0.220368
0.274354,0.176761,0.219221,0.309683,-1.742936,-0.074544,-0.975497,0.309530,-0.298432,0.195503,0.777983,0.589158,-0.410044,0.527144,0.342417,1.735889,-0.714857,0.212406,-1.397359,1.670100,0.167218,0.293023,0.270194,0.005930,2.394576,0.085427,0.125790,0.469042,-0.601521,-0.656443,1.081881,-0.169368,0.132641,0.829596,-1.360280,2.166284,0.161200,0.199460,0.853579,-0.555757,0.291732,0.770199,0.286148,-0.272293,0.439300,0.743394,0.377878,0.150193,-0.642059,0.056846,-0.734706,0.258957,-0.476824,-1.389154,-0.416485,0.270057,0.208550,0.047080,1.142822,1.595570,0.736838,-0.427764,0.299351,0.243328,0.358235,0.537894,0.550890,0.448871,0.296538,0.272448
0.274107,0.284263,0.649951,0.369293,-1.503862,-0.074544,-0.916179,0.083374,-0.298432,0.309099,0.777983,0.645070,-0.410044,0.623884,0.296133,2.370113,-0.488691,0.180577,-1.386227,1.685173,0.117876,0.170220,0.347935,0.005930,2.394576,0.062294,0.083277,0.085695,-0.601521,0.305137,0.907140,-0.169368,0.262235,0.829596,-1.350559,1.718026,0.061327,0.091110,0.853579,-0.555757,0.175616,-0.800376,0.118528,-0.272293,0.150349,0.706254,0.377878,0.113852,-0.419477,0.240060,-0.693626,0.159030,-0.459781,-1.389154,-0.416485,0.270057,0.823136,0.360126,1.142822,1.588212,0.287275,-0.427764,0.299351,0.343059,0.322366,0.537894,0.872393,0.222853,0.059806,0.175530
0.289682,0.302347,0.649951,0.340216,-1.433660,-0.188307,-1.101046,0.188237,-0.352831,0.306905,0.856100,0.645070,-0.222714,0.658221,0.205346,1.309398,-0.519103,0.095768,-1.469833,1.766349,0.126050,0.118975,0.486285,-0.091736,2.589575,0.017974,0.045895,0.086092,-0.028178,0.242429,0.907140,0.277646,0.249453,0.033412,-1.493920,1.815759,0.043598,0.094203,0.817892,-0.210314,0.125624,-0.806833,0.119078,0.317209,0.230456,0.963054,0.353341,0.060157,-0.528259,0.263590,-0.248996,0.159030,-0.377381,-0.475545,-0.084383,0.087121,0.685133,0.360126,0.676729,1.586968,0.584902,0.270935,0.152536,0.315608,0.189314,0.527285,0.872393,0.142010,0.028669,0.155367
0.253128,0.237507,0.524568,0.332321,-1.316722,-0.188307,-1.101046,0.226694,-0.352831,0.240882,0.899394,0.645070,-0.145740,0.766280,0.258050,0.802140,-0.575353,0.130349,-1.529647,1.643813,0.160202,0.203183,0.367242,-0.012924,2.589575,0.058305,0.077385,0.253584,-0.250272,0.015814,1.500022,0.277646,0.217880,0.033412,-1.451603,0.842496,0.118415,0.166464,0.836813,-0.210314,0.303119,-0.806833,0.333680,0.444310,0.265485,0.963054,0.350882,0.084808,-0.672794,0.374340,-0.727649,0.033019,-0.377381,-0.475545,-0.209276,0.087121,0.914666,0.083737,0.676729,1.568568,0.912769,0.272007,0.169450,0.294832,0.299209,0.527285,0.872393,0.218682,0.074093,0.198264
0.182604,0.173924,0.699099,0.335900,-1.520689,-0.134552,-1.009015,0.159087,-0.394547,0.208719,1.143098,0.863830,-0.415030,0.835469,0.287840,1.897074,-0.556349,0.334443,-1.630146,0.926010,0.311970,0.333717,0.301918,0.887914,1.753142,0.119983,0.184041,0.307465,-1.014963,0.015814,1.500022,-1.325474,0.259019,0.421454,-1.648295,0.635952,0.110141,0.335390,0.997188,-0.642255,0.407298,-0.386901,0.308077,0.102944,0.256914,0.967077,0.394406,0.217780,-0.981519,-0.242738,-1.749853,1.605955,-0.637442,-1.400539,-0.486868,0.847213,0.687870,0.259046,1.983870,1.860566,0.595164,-0.516195,0.882820,0.341349,0.620833,2.143159,0.649657,0.425379,0.103169,0.214142
0.231164,0.279476,0.894732,0.366314,-1.591145,-0.134552,-0.784985,0.128655,-0.394547,0.263069,1.137459,0.908337,-0.415030,0.571159,0.266878,2.476801,-0.556349,0.311840,-1.576427,0.458612,0.257663,0.226902,0.391192,0.887914,1.139022,0.075201,0.151712,0.184731,-1.014963,0.229042,1.167859,-1.325474,0.339414,0.421454,-1.587732,-0.073097,0.071937,0.319274,0.997188,-0.642255,0.283418,-0.775717,0.153600,0.102944,0.170003,0.967077,0.458033,0.199732,-0.981519,-0.242738,-1.749853,1.605955,-0.637442,-1.400539,-0.486868,0.847213,0.379647,0.750629,1.983870,1.834714,0.322934,-0.516195,0.882820,0.294800,0.553922,2.143159,0.701615,0.309164,0.110729,0.136387
0.382745,0.245323,0.894732,0.342471,-1.545831,-0.045984,-0.871234,0.502311,-0.115132,0.206514,1.137459,0.908337,-0.374884,0.460738,0.260909,1.267574,-0.423342,0.129054,-1.638157,0.295312,0.220957,0.144535,0.410201,0.206314,0.816484,0.060513,0.058500,0.434074,-0.090566,-0.376976,1.007473,0.090522,0.417390,0.454204,-1.525085,0.023606,0.091047,0.173030,0.680757,0.100303,0.302155,-0.775717,0.303719,-0.296141,0.214659,0.967077,0.656318,0.098482,-0.578306,-0.290389,-0.648117,0.689021,-0.180476,-0.821476,-0.071754,0.232247,0.909175,0.750629,0.238388,1.732823,0.155131,-0.164476,0.431157,0.271502,0.200823,0.543882,0.701615,0.134555,0.173942,0.082623
0.315764,0.185226,0.788959,0.362766,-1.454742,-0.045984,-0.871234,0.754261,-0.223884,0.168489,0.411811,0.705111,-0.374027,0.763910,0.312025,1.038842,-0.590534,0.143722,-1.325986,0.242754,0.248078,0.238178,0.389527,0.370926,0.799792,0.153817,0.160546,0.377344,-0.193336,-0.378297,1.192736,0.090522,0.546238,0.454204,-0.798042,-0.539417,0.143591,0.206471,0.753771,-0.381003,0.373070,-0.869991,0.541857,-0.296141,0.265034,0.861863,0.656318,0.222856,-0.578306,-0.290389,-0.648117,0.689021,-0.549518,-0.821476,-0.511852,0.581210,0.702071,0.870042,0.294567,1.121238,0.149363,-0.528478,0.431157,0.184498,0.235206,0.543882,0.643940,0.211548,0.361099,0.142848
0.426209,0.371076,0.691573,0.388916,-1.702131,0.296712,-0.969090,0.409802,-1.013919,0.421871,-0.636223,0.705111,-0.676427,0.423350,0.451553,2.375048,-0.590534,0.206887,-1.710658,0.327756,0.364728,0.184576,0.389733,0.499576,0.192491,0.179129,0.217639,0.061933,-0.326121,0.374004,1.075376,-0.568503,0.310772,0.942625,-1.666052,-0.126843,0.174670,0.287093,0.753771,-0.496068,0.260802,-1.115163,0.213814,-0.004795,0.165133,0.861863,0.667092,0.235293,-0.718363,-0.173017,-1.749208,0.651620,-0.549518,-1.385068,-0.533733,0.363011,0.368587,0.870042,1.441978,1.874640,0.262879,-0.779775,1.026477,0.369305,0.443479,1.265351,0.767732,0.298293,0.236095,0.235015
0.463536,0.228644,0.697272,0.460012,-1.339357,-0.191598,-0.378367,0.425167,0.185446,0.108026,0.064813,0.927307,-0.213248,0.577362,0.083088,0.839102,-0.287952,0.030729,-1.168586,0.156278,0.538198,0.100205,0.208184,-0.253234,0.046592,0.023312,0.031836,0.122190,0.070048,0.573414,0.851355,0.484169,0.317398,0.003964,-1.107831,-0.085725,0.018879,0.058034,0.631204,0.086930,0.079116,-0.872371,0.309814,0.260954,0.107460,0.120005,0.597668,0.008633,-0.493096,0.397641,-0.316126,0.202015,-0.223665,-0.061828,-0.062575,0.113637,0.316198,0.096763,0.441533,1.215140,0.149468,0.058541,0.134917,0.096030,0.136469,0.234379,0.631070,0.115854,0.079313,0.143332
0.624296,0.418895,1.064113,0.341238,-1.279878,0.771821,-0.814427,0.584834,-0.713661,0.303763,-0.074290,0.927307,-0.270157,0.614528,0.179213,0.495575,-0.636409,0.284046,-1.802758,0.153518,0.488050,0.291314,0.287831,0.172625,0.273395,0.095006,0.051204,0.651943,0.006677,-1.138765,1.340505,-0.301977,0.457269,0.614862,-1.687754,-0.105338,0.365036,0.214546,0.937967,-0.203809,0.420279,-0.471133,0.663252,-0.293939,0.174244,0.411697,0.927563,0.102749,-0.798646,-0.688376,-0.589866,0.938258,-0.301344,-0.807380,-0.205386,0.073372,0.358683,0.274314,0.751107,1.825646,0.291689,-0.484630,0.324637,0.168507,0.269613,0.710877,0.589153,0.184350,0.166351,0.176220
0.560921,0.330632,0.930050,0.421747,-1.170208,0.771821,-0.814427,0.518946,-0.713661,0.346492,-0.074290,0.620068,-0.304018,0.480283,0.171208,0.491220,-0.848646,0.389122,-1.939339,0.240180,0.415675,0.453232,0.267839,0.172625,0.273395,0.135168,0.105146,0.615533,0.004758,-1.244118,1.340505,-0.301977,0.322438,0.614862,-1.706051,-0.596186,0.553689,0.223900,1.126538,-0.355835,0.434906,-0.136236,0.446116,-0.293939,0.233600,0.375381,0.927563,0.155398,-0.798646,-0.688376,-0.589866,1.014110,-0.441752,-0.807380,-0.205386,0.965937,0.282238,0.336978,0.751107,1.958841,0.347575,-0.527149,0.324637,0.177271,0.301298,0.710877,0.803304,0.224637,0.609926,0.226595
0.558658,0.389230,1.242789,0.272592,-1.767778,0.652237,-0.711976,0.562350,-0.799268,0.316689,-1.016049,0.894691,-0.730935,0.424189,0.217793,1.995805,-0.731511,0.251671,-1.842675,0.341976,0.227332,0.310875,0.396008,0.501021,0.376775,0.199406,0.189102,0.317534,-0.802191,-0.413635,0.852888,-0.662605,0.494572,1.078735,-2.006478,-0.021105,0.274833,0.350149,0.782633,-0.772864,0.245382,-0.245013,0.211938,-0.673170,0.379997,0.255797,0.887856,0.262170,-0.925210,-0.195770,-1.630868,0.502509,-0.534572,-1.383452,-0.914145,0.690208,0.327183,0.344075,0.833367,2.096515,0.271325,-1.103443,1.050593,0.279976,0.356416,1.156949,0.716335,0.222054,0.551387,0.336328
0.515954,0.199939,0.816387,0.436186,-1.467008,-0.191977,-0.578369,0.551966,-0.052576,0.221412,-0.618921,0.541992,-0.139521,0.559420,0.179238,1.037870,-0.317150,0.045104,-1.516956,0.222897,0.521873,0.095846,0.253532,-0.224174,0.278662,0.027560,0.031638,0.062370,-0.201274,0.326759,0.851021,0.411739,0.314616,0.031087,-1.553117,0.004035,0.027953,0.072368,0.632850,-0.008240,0.190075,0.260786,0.435400,0.036697,0.067632,0.644708,0.727874,0.012556,-0.593191,-0.040166,-0.599089,0.440766,-0.288813,-0.072954,-0.044622,0.076064,0.147268,0.534267,0.564902,1.511146,0.106752,-0.337504,0.110174,0.212805,0.166173,0.216468,0.686989,0.137403,0.074925,0.213395
