feat_187,feat_240,feat_239,feat_227,feat_67,feat_159,feat_233,feat_5,feat_228,feat_230,feat_3,feat_14,feat_248,feat_217,feat_250,feat_73,feat_158,feat_170,feat_107,feat_242,feat_222,feat_197,feat_255,feat_204,feat_244,feat_147,feat_180,feat_15,feat_143,feat_13,feat_219,feat_168,feat_237,feat_149,feat_109,feat_246,feat_160,feat_205,feat_169,feat_138,feat_220,feat_23,feat_10,feat_153,feat_155,feat_249,feat_189,feat_140,feat_203,feat_218,feat_173,feat_214,feat_178,feat_198,feat_148,feat_164,feat_25,feat_254,feat_174,feat_108,feat_195,feat_183,feat_139,feat_235,feat_175,feat_144,feat_229,feat_172,feat_190,feat_177
0.362145,0.257179,1.075184,0.386051,-1.406269,0.617213,-0.607234,0.551177,-0.580495,0.319255,-0.768329,0.530101,-1.490305,0.564486,0.431348,1.591771,-0.269164,0.174346,-1.771626,0.226780,0.436866,0.234341,0.239199,0.462346,0.819769,0.202673,0.143797,0.129362,-0.163246,0.078636,0.665478,-0.470171,0.495023,0.711829,-1.643008,0.172627,0.161682,0.303457,0.709875,-0.270659,0.084393,-1.466963,0.433051,-1.125498,0.250322,0.746818,0.648636,0.135261,-0.758358,0.184646,-1.213104,1.029414,-0.484753,-0.234945,-0.639009,-0.039972,0.375981,0.274993,1.557631,1.910383,0.140481,-0.762241,0.998431,0.283676,0.365927,1.118594,0.555395,0.333109,0.115724,0.247088
0.305462,0.240153,0.858173,0.423537,-1.317627,-0.229667,0.096843,0.388792,-0.104062,0.116772,-0.221472,0.543320,-1.225858,0.598626,0.284510,1.358584,-0.269164,0.040720,-1.243793,0.160351,0.408488,0.224133,0.195109,0.462346,0.466097,0.196919,0.016326,0.149668,0.231751,0.078636,0.665478,0.367004,0.470873,-0.187610,-0.668406,0.106356,0.010683,0.292860,0.555020,0.261904,0.031253,-0.749101,0.189153,-0.130573,0.082856,0.044597,0.491314,0.004735,-0.758358,0.510523,0.017521,1.029414,-0.262346,0.078640,-0.206657,-0.039972,0.213775,0.221660,0.400174,0.945549,0.078445,-0.155137,0.284191,0.134675,0.099912,0.390852,0.560918,0.250107,0.052671,0.224917
0.296735,0.243315,0.865248,0.447523,-1.303115,-0.229667,0.096843,0.355998,0.225351,0.091074,-0.155097,0.563630,-1.225858,0.597169,0.280453,1.355139,-0.263485,0.035099,-1.427845,0.142983,0.404441,0.228982,0.212225,0.462346,0.418418,0.197019,0.017223,0.154226,0.231751,0.078636,0.665478,0.367004,0.509244,-0.187610,-1.348336,0.071123,0.008839,0.287758,0.554807,0.262694,0.033162,-0.653790,0.212412,-0.104650,0.077190,0.044597,0.422659,0.004476,-0.758358,0.510523,0.017521,1.029414,-0.262346,0.088282,-0.206657,-0.039972,0.217863,0.221660,0.400174,1.460436,0.073408,-0.155137,0.284191,0.135013,0.097702,0.390852,0.583071,0.251633,0.036441,0.226346
0.317275,0.266400,0.920617,0.447233,-1.297195,-0.229667,0.096843,0.460439,-0.553124,0.212629,-0.335800,0.617866,-1.490305,0.583294,0.310691,1.442904,-0.269164,0.052301,-1.496471,0.169786,0.427896,0.229529,0.220348,0.462346,0.587605,0.196702,0.019623,0.174388,0.231751,0.078636,0.665478,0.367004,0.524048,-0.187610,-1.230518,0.187588,0.010658,0.265676,0.709875,0.235407,0.042117,-0.883870,0.312536,-0.264292,0.088314,0.044597,0.555610,0.007198,-0.758358,0.502667,0.017521,1.029414,-0.281380,0.078640,-0.206657,-0.039972,0.294104,0.221660,0.400174,1.432080,0.080057,-0.155137,0.285456,0.123423,0.093385,0.401997,0.633651,0.250455,0.066202,0.230320
0.298242,0.266739,1.216144,0.474985,-1.190909,-0.203426,0.096843,0.370159,0.225351,0.099742,0.186869,0.631263,-1.225858,0.575057,0.353308,1.436103,-0.255020,0.021138,-1.396093,0.163950,0.463608,0.234544,0.273175,0.462346,0.420332,0.196664,0.033487,0.161189,0.246000,0.138519,0.665478,0.468964,0.704062,-0.187155,-1.221942,0.340386,0.009630,0.257852,0.564657,0.262694,0.043116,-0.570624,0.419571,-0.042672,0.063640,0.295626,0.343095,0.004247,-0.758358,0.502667,0.017521,1.029414,-0.318376,0.206261,-0.206657,-0.039972,0.311224,0.221660,0.400174,1.336570,0.073750,0.043555,0.285456,0.098092,0.081766,0.390852,0.638248,0.258841,0.027026,0.246266
0.313154,0.222943,1.362813,0.495837,-1.480270,-0.057827,0.096843,0.283614,0.209572,0.090198,0.895380,0.631263,-0.791049,0.537904,0.429662,1.496396,-0.255020,0.034120,-1.305218,0.186741,0.563081,0.223982,0.276305,0.272468,0.420332,0.194492,0.039822,0.058836,0.247240,0.435013,0.633767,0.380729,0.982148,-0.181915,-1.140811,0.019026,0.047644,0.112424,0.564657,0.219494,0.050925,-0.164883,0.416643,-0.062016,0.021161,0.809019,0.350901,0.007992,-0.225294,0.445054,0.066082,0.662843,-0.386663,0.116727,-0.205247,-0.124545,0.256847,0.221660,0.376386,1.183935,0.051071,0.119152,0.285456,0.125392,0.055169,0.622492,0.638248,0.247797,0.028979,0.283874
0.338840,0.169431,1.362813,0.401594,-1.513570,0.308921,0.078645,0.206925,-0.082933,0.204111,1.068455,0.631263,-0.774657,0.479659,0.477630,1.377873,-0.251980,0.105356,-1.464338,0.201266,0.710068,0.179133,0.244939,0.272468,0.420332,0.194006,0.036374,0.060923,0.247240,0.397057,0.578351,0.238377,1.074352,-0.181915,-1.180965,-0.240037,0.155205,0.161136,0.564657,0.219494,0.079066,-0.029565,0.306499,-0.283953,0.069305,1.011945,0.412966,0.012839,-0.385299,0.144096,0.066082,0.662843,-0.386663,0.020094,-0.234377,-0.126420,0.170554,0.135050,0.376386,1.297092,0.105503,0.119152,0.285456,0.143561,0.061396,0.622492,0.638248,0.214652,0.025471,0.303177
0.380713,0.327996,1.362813,0.389079,-1.437071,0.482445,-0.378476,0.607158,-0.082933,0.225154,-0.059406,0.631263,-0.265119,0.392148,0.331773,1.142013,-0.537153,0.144366,-1.456553,0.190893,0.742126,0.171202,0.237669,0.272468,0.420332,0.195280,0.047877,0.362068,-0.118526,-0.590493,0.577795,0.238377,0.919868,0.416208,-1.242314,0.131544,0.255356,0.186005,0.819402,-0.103783,0.348202,-0.466647,0.784376,-0.492943,0.221222,1.011945,0.541083,0.089017,-0.474770,-0.404222,0.066082,0.662843,-0.442708,0.020094,-0.302293,-0.126420,0.278420,0.135050,0.447991,1.297108,0.105079,0.203893,0.279645,0.316925,0.096491,0.841531,1.665657,0.238414,0.061864,0.306192
0.367030,0.224038,1.026445,0.472891,-0.919883,0.482445,-0.378476,0.499896,-0.082933,0.368833,-0.059406,0.461096,0.065583,0.249739,0.221826,0.698659,-0.775506,0.218077,-1.505920,0.355601,0.398706,0.214081,0.225964,0.074856,1.048579,0.212445,0.110908,0.415426,-0.129081,-0.795018,0.434979,0.238377,0.613870,0.416208,-1.384789,0.902652,0.476972,0.154468,0.871198,-0.103783,0.210432,-1.068552,0.422970,-0.492943,0.544905,1.011945,0.541083,0.118304,-0.510268,-0.416378,-0.427696,1.503989,-0.500405,0.020094,-0.375045,0.583493,0.499946,0.135050,0.447991,1.441363,0.641041,0.013794,0.393820,0.179767,0.204846,0.841531,1.958052,0.207136,0.389959,0.292326
0.280772,0.194173,0.960901,0.364457,-1.215908,-0.093874,-0.385680,0.253415,0.060519,0.200980,0.487478,0.442555,-0.972370,0.162456,0.526828,1.179003,-0.741766,0.105228,-1.724681,1.293088,0.453260,0.251453,0.236546,0.363088,2.064944,0.209176,0.116992,0.288551,-0.429425,-0.582206,0.531483,0.240897,0.654926,-0.004575,-1.552583,2.007005,0.203322,0.286355,0.596973,-0.060025,0.209244,-1.217992,0.229580,-1.142165,0.758078,0.881884,0.334329,0.091134,-0.615269,-0.239629,-0.559739,1.503989,-0.500405,0.022383,-0.460645,0.114660,0.140997,0.129181,1.013600,1.777837,0.647000,-0.363768,0.324065,0.155679,0.364856,0.681819,1.547351,0.327343,0.310242,0.345258
