feat_187,feat_240,feat_239,feat_227,feat_67,feat_159,feat_233,feat_5,feat_228,feat_230,feat_3,feat_14,feat_248,feat_217,feat_250,feat_73,feat_158,feat_170,feat_107,feat_242,feat_222,feat_197,feat_255,feat_204,feat_244,feat_147,feat_180,feat_15,feat_143,feat_13,feat_219,feat_168,feat_237,feat_149,feat_109,feat_246,feat_160,feat_205,feat_169,feat_138,feat_220,feat_23,feat_10,feat_153,feat_155,feat_249,feat_189,feat_140,feat_203,feat_218,feat_173,feat_214,feat_178,feat_198,feat_148,feat_164,feat_25,feat_254,feat_174,feat_108,feat_195,feat_183,feat_139,feat_235,feat_175,feat_144,feat_229,feat_172,feat_190,feat_177
0.374977,0.182055,0.682604,0.356243,-0.861633,0.269093,-0.439876,0.367301,-0.299353,0.292771,0.122639,0.686206,0.295594,0.377003,0.109697,0.967942,-0.654879,0.173321,-1.328010,0.271833,0.355538,0.314394,0.304764,0.328690,0.687954,0.180470,0.127782,0.518108,-0.196568,-0.787459,0.679752,0.011585,0.447853,0.349282,-1.247170,0.601779,0.265549,0.234812,0.823876,-0.199671,0.226722,-0.384744,0.303713,-0.110171,0.178764,0.797095,0.665894,0.130816,-0.544234,-0.141340,-0.195476,0.608415,-0.442486,-0.994898,-0.660366,0.649182,0.356779,0.703180,0.732761,1.267750,0.427690,-0.704556,0.282185,0.140106,0.179648,1.347669,1.504995,0.237145,0.418200,0.256955
0.329151,0.363511,0.682604,0.298623,-1.616560,0.220385,-0.248710,0.272215,-0.697856,0.368663,-0.434679,0.654802,0.201184,0.219697,0.135823,2.689366,-0.407587,0.127371,-1.396845,0.320886,0.522684,0.193997,0.404555,0.328690,0.627705,0.236976,0.124669,0.141363,-0.196568,0.194466,0.459286,-0.011639,0.388190,0.595205,-1.122705,-0.392691,0.120551,0.262637,0.815289,-0.232843,0.221319,-0.416927,0.621770,-0.725337,0.217124,0.840710,0.633951,0.094295,-0.644789,-0.338381,-0.234740,0.689823,-0.442486,-0.784710,-0.660366,0.649182,0.353392,0.812976,1.151135,1.302970,0.172245,-0.908433,0.279887,0.476125,0.201125,1.340564,1.003452,0.267906,0.174893,0.294697
0.334411,0.270690,0.628303,0.415832,-1.401259,-0.085510,-0.431528,0.377450,-0.140355,0.331653,0.153168,1.039095,0.312715,0.273884,0.157417,1.995669,-0.307436,0.039767,-1.034805,0.498501,0.606806,0.097565,0.373739,-0.102604,0.302154,0.144573,0.042684,0.223157,0.185287,0.342247,0.560739,0.502818,0.222413,-0.038983,-0.892296,-0.092436,0.046546,0.113008,0.685215,0.020203,0.107299,-0.818383,0.121197,0.182151,0.035110,0.928168,0.493508,0.004468,-0.583809,0.020846,0.049888,0.295889,-0.382011,-0.104769,-0.166824,0.178089,0.160831,0.812976,0.406138,1.026863,0.072944,-0.783848,0.065668,0.445107,0.070753,0.330131,1.517203,0.259044,0.080852,0.262009
0.484727,0.682764,0.932517,0.384267,-1.561947,1.224883,-1.024537,1.141651,-1.917488,0.494424,-1.750007,1.039095,-0.130645,0.434887,0.384513,2.241915,-0.515064,0.128100,-1.101649,0.385241,0.401273,0.277075,0.274974,0.215414,0.676726,0.158704,0.171773,0.403156,-0.656578,-0.562514,1.324585,0.231691,0.554166,0.091146,-1.023418,0.001988,0.399172,0.234131,0.876185,-0.649746,0.294140,-0.695585,1.020448,-1.190056,0.391047,1.507518,0.910863,0.174254,-0.642422,-0.169535,-0.308930,0.486665,-0.749985,-1.265517,-0.681037,0.192878,0.483674,0.499038,1.758619,1.166771,0.317549,-0.941475,0.065668,0.490820,0.277213,0.996757,1.517203,0.295505,0.139839,0.322444
0.555538,0.471835,0.229655,0.379786,-0.812614,1.224883,-1.024537,0.975906,-0.640849,0.357116,-1.750007,0.792139,-0.130645,0.292572,0.320061,0.831816,-0.940999,0.197814,-1.300969,0.391023,0.439672,0.453893,0.275571,0.215414,0.791701,0.150790,0.182574,0.785402,-0.656578,-1.527712,1.291604,0.231691,0.443527,0.091146,-1.179353,-0.025868,0.592905,0.197609,0.935643,-0.649746,0.213069,-0.621283,0.709266,-1.190056,0.526438,1.507518,0.910863,0.181192,-0.588090,-0.169535,-0.308930,0.729086,-0.749985,-0.862747,-0.681037,0.758993,0.603558,0.645136,1.758619,1.270600,0.584656,-1.245864,0.139225,0.320354,0.294912,0.996757,1.323284,0.264169,0.612347,0.354633
0.506624,0.467598,0.890071,0.415675,-1.646140,0.373967,-0.687260,0.319644,-0.516167,0.453519,-0.034094,0.369996,0.306099,0.280885,0.197944,3.177479,-0.932508,0.250775,-1.523070,0.386265,0.416040,0.396936,0.244350,0.503610,0.858575,0.341396,0.241491,0.430724,-0.825243,-1.238769,0.846581,-0.752880,0.448781,1.672030,-1.368259,-0.820304,0.316321,0.294137,0.928828,-0.499426,0.338020,0.257892,0.336430,-0.813164,0.425061,1.020137,0.810652,0.193504,-0.686125,-0.638389,-1.079232,1.620115,-0.819559,-1.253996,-0.814193,0.784118,0.401636,0.696217,1.423168,1.591351,0.485495,-1.291851,0.384963,0.344892,0.388084,1.508496,1.323284,0.303572,0.561842,0.470945
0.319746,0.263762,0.420927,0.398706,-1.509417,-0.161523,-0.136206,0.347162,-0.329790,0.323928,0.263804,1.091392,0.304757,0.298516,0.188147,1.984043,-0.299755,0.036086,-1.288263,0.454446,0.792729,0.110008,0.208669,-0.106636,0.858575,0.147608,0.033136,0.389419,0.197139,-0.074907,0.596976,0.489972,0.235001,-0.115184,-1.271030,-0.291539,0.023113,0.074083,0.668382,-0.008510,0.299998,-0.598424,0.174343,0.195450,0.039620,1.020137,0.517864,0.007116,-0.444409,-0.638389,0.144175,0.548380,-0.325103,-0.231984,-0.227936,0.202135,0.374273,0.315286,0.474969,1.291839,0.120578,-0.182476,0.064518,0.223403,0.080318,0.421757,1.298912,0.314386,0.083692,0.242187
0.506358,0.485491,0.879292,0.414653,-1.009773,1.502136,-0.459879,0.948362,-0.778053,0.488625,-1.219374,1.091392,-0.178007,0.521402,0.231425,1.045211,-0.840906,0.155004,-1.504628,0.478394,0.541316,0.346902,0.187514,0.541851,1.403110,0.180037,0.145328,0.546299,-0.710452,-0.750960,1.163977,0.067132,0.397109,0.736214,-1.356252,0.180511,0.516230,0.264081,0.668382,-0.719512,0.434761,-0.598424,0.797849,-0.983849,0.308360,0.954699,1.016124,0.196589,-0.802674,-0.897876,-0.015638,1.104303,-0.568635,-0.916549,-0.980127,0.209251,0.328191,0.577588,1.439897,1.542992,0.318436,-0.644465,0.108286,0.327796,0.270836,1.168637,1.524944,0.376101,0.209620,0.248538
0.626762,0.410864,0.664371,0.412109,-0.837801,1.502136,-0.630257,0.754719,-0.778053,0.463023,-1.219374,0.962699,-0.178007,0.500560,0.244077,0.881483,-1.138088,0.214484,-1.543130,0.628214,0.432448,0.524356,0.250101,0.541851,1.403110,0.192785,0.246487,0.710788,-0.710452,-1.333451,1.163977,0.067132,0.323126,0.736214,-1.292574,0.158931,0.731844,0.301043,0.887870,-0.719512,0.483944,-0.510529,0.561160,-0.983849,0.531977,0.954699,1.016124,0.216596,-0.802674,-0.897876,-0.274166,1.104303,-0.784871,-0.916549,-0.980127,0.984684,0.511548,0.605900,1.439897,1.494390,0.696407,-0.644465,0.138612,0.318352,0.344243,1.168637,1.621617,0.302781,0.674613,0.363919
0.471692,0.471373,0.889507,0.233101,-1.615142,0.443261,-0.630257,0.335580,-0.582948,0.299887,-0.096718,0.409385,0.308108,0.247136,0.170695,2.679372,-0.922134,0.222261,-1.597538,0.475547,0.478507,0.254827,0.258706,0.399169,1.045919,0.342066,0.246880,0.318536,-1.105636,-0.915683,0.530803,-0.422247,0.420963,1.697595,-1.329834,-0.312323,0.285725,0.299229,0.957406,-0.672871,0.274559,-0.032491,0.368711,-0.744209,0.351003,0.853132,0.926524,0.213272,-0.738759,-0.473954,-0.973088,1.316023,-0.813697,-1.221802,-1.546104,0.984684,0.385645,0.605900,1.780640,1.551661,0.391613,-1.145029,0.450103,0.403754,0.425774,1.210920,0.706881,0.346469,0.513875,0.492044
