feat_187,feat_240,feat_239,feat_227,feat_67,feat_159,feat_233,feat_5,feat_228,feat_230,feat_3,feat_14,feat_248,feat_217,feat_250,feat_73,feat_158,feat_170,feat_107,feat_242,feat_222,feat_197,feat_255,feat_204,feat_244,feat_147,feat_180,feat_15,feat_143,feat_13,feat_219,feat_168,feat_237,feat_149,feat_109,feat_246,feat_160,feat_205,feat_169,feat_138,feat_220,feat_23,feat_10,feat_153,feat_155,feat_249,feat_189,feat_140,feat_203,feat_218,feat_173,feat_214,feat_178,feat_198,feat_148,feat_164,feat_25,feat_254,feat_174,feat_108,feat_195,feat_183,feat_139,feat_235,feat_175,feat_144,feat_229,feat_172,feat_190,feat_177
0.165094,0.063805,0.604417,0.527632,-1.267389,-0.095948,-0.625469,0.199832,0.437640,0.037393,0.156850,0.807025,0.150593,0.297943,0.083390,0.458697,-0.407372,0.097117,-1.267105,0.130645,0.122641,0.100791,0.088638,0.170641,0.291754,0.067042,0.056714,0.292634,-0.351334,-0.029281,0.823177,0.430700,0.461843,0.110700,-1.178359,0.278787,0.079004,0.121176,0.763971,0.247868,0.210783,-0.443774,0.205355,-0.147367,0.243087,0.572950,0.411410,0.078321,-0.281144,0.057052,-0.217870,0.159325,-0.123761,-0.295532,-0.153677,0.484835,0.050304,0.149256,-0.010524,1.320689,0.202810,-0.481077,0.537860,0.065752,0.047093,0.062430,0.592713,0.111385,0.192621,0.066914
0.374601,0.433552,0.797166,0.380432,-1.420790,0.187813,-1.059393,0.270182,-0.132820,0.271254,-0.469844,0.807137,-0.051519,0.184540,0.240430,0.592569,-0.232842,0.189880,-1.472636,0.230499,0.394604,0.195849,0.225086,0.573018,1.023929,0.112289,0.240760,0.115749,-0.439003,0.498441,0.295267,-0.269744,0.429529,0.532805,-1.404767,-0.130280,0.101251,0.192758,0.774578,-0.023763,0.223009,-0.406553,0.310507,-0.594904,0.204861,1.063680,0.515813,0.177675,-0.466503,-0.653373,-0.513977,0.454268,-0.410910,-1.011953,-0.359793,0.193817,0.149205,0.617397,0.595628,1.515874,0.115087,-0.555045,1.316704,0.456062,0.161516,0.194429,0.904691,0.142423,0.085619,0.152014
0.347750,0.208626,0.388967,0.573829,-1.280830,-0.162619,-0.155471,0.377392,0.245766,0.108003,-0.118042,0.874987,-0.192522,0.069270,0.275725,0.489339,-0.224281,0.014581,-1.435238,0.313324,0.608279,0.172487,0.226396,-0.066184,0.415768,0.033704,0.030083,0.117173,-0.254341,0.524859,0.158272,0.553595,0.208580,-0.023248,-1.288783,0.415768,0.011031,0.047419,0.641359,0.315984,0.074891,0.050076,0.250347,-0.025697,0.041838,0.889277,0.411284,0.004169,-0.259535,-0.149548,-0.132671,0.005590,-0.213766,-0.366085,-0.044853,0.152823,0.049304,0.268428,0.049307,1.253108,0.047208,-0.071074,0.337458,0.156392,0.037648,-0.187024,0.695363,0.042570,0.027540,0.142368
0.463784,0.709659,0.715743,0.399680,-1.108885,0.666744,-0.600377,0.634016,-0.307917,0.336725,-0.564109,0.940487,-0.352340,0.360042,0.295064,0.449792,-0.397430,0.162323,-1.907891,0.333438,0.593096,0.363746,0.366106,0.211951,0.657547,0.070999,0.070397,0.394367,-0.573009,-0.580571,1.105222,0.040653,0.615281,0.548246,-1.700177,-0.530027,0.304157,0.164405,0.648145,-0.182972,0.248883,-0.582626,0.718404,-0.601863,0.372722,1.088548,0.750026,0.141786,-0.613349,0.022317,-0.463007,0.099025,-0.427892,-0.666455,-0.240397,0.110530,0.235489,0.592069,0.345951,1.989966,0.148986,-0.128306,0.359760,0.305389,0.152422,0.067298,0.688780,0.122590,0.113763,0.175554
0.526124,0.449134,0.029699,0.608665,-1.002746,0.666744,-0.600377,0.466553,-0.307917,0.265586,-0.564109,0.918540,-0.352340,0.421088,0.330898,0.432830,-0.837713,0.218607,-1.590084,0.313141,0.496591,0.339230,0.358147,0.258090,0.507205,0.069934,0.118896,0.641328,-0.573009,-1.148173,1.105222,0.040653,0.579009,0.548246,-1.480421,0.436326,0.460245,0.170416,0.842783,-0.182972,0.287724,-1.034811,0.482150,-0.601863,0.368394,1.005049,0.750026,0.170346,-0.613349,-0.091343,-0.463007,0.132346,-0.565494,-0.666455,-0.240397,0.667931,0.365043,0.592069,0.345951,1.675590,0.540756,-0.571347,0.437821,0.109894,0.162605,0.067298,0.956986,0.173942,0.566800,0.215694
0.523356,0.521406,0.531666,0.507941,-1.646322,0.720548,-0.883794,0.288463,-0.429447,0.506497,-0.198855,0.528722,-0.676062,0.224330,0.361201,0.817609,-0.761741,0.391751,-1.620382,0.243918,0.371169,0.353335,0.418601,1.073779,0.544035,0.280129,0.214027,0.250202,-1.260919,-0.469746,0.605569,-0.914296,0.443541,1.674460,-1.579117,-0.057042,0.313431,0.412105,1.229577,-0.699477,0.328251,-1.020328,0.676735,-0.974024,0.398801,0.743226,0.766976,0.235992,-1.264306,-1.191900,-1.082508,0.632301,-0.659057,-1.057719,-1.068382,0.641805,0.204334,1.045321,0.904443,1.657539,0.458685,-0.849272,0.681471,0.419887,0.314842,0.582725,1.167625,0.294337,0.535111,0.343391
0.357380,0.384673,0.056369,0.726228,-1.562384,-0.110989,-0.242972,0.377982,0.222519,0.259034,0.169528,0.926868,-0.170625,0.208614,0.246407,0.606266,-0.220391,0.051433,-1.427833,0.381588,0.880752,0.185131,0.238792,0.030635,0.065361,0.014124,0.024595,0.318488,-0.351465,-0.078741,0.307827,0.436368,0.326327,0.008212,-1.360873,0.055351,0.021488,0.082262,0.788480,0.303267,0.175068,-0.460430,0.119186,0.005430,0.045677,0.767413,0.530836,0.006955,-0.257485,-0.420161,-0.220409,0.091452,-0.266358,-0.549327,-0.038991,0.147682,0.227937,0.102758,0.107012,1.459987,0.025489,-0.335710,0.366645,0.298725,0.081825,-0.184997,1.167625,0.077426,0.059996,0.176435
0.476836,0.646574,0.629810,0.492182,-1.022069,0.873543,-0.524782,0.645739,-0.377968,0.437155,-0.330918,1.027536,-1.234315,0.361936,0.435820,0.434684,-0.487365,0.213094,-1.772513,0.305166,0.776405,0.392535,0.282884,0.181820,0.709376,0.102826,0.088317,0.486630,-0.593889,-0.735567,0.953952,-0.192381,0.516765,1.025076,-1.547835,0.177662,0.391494,0.195585,0.759271,-0.182035,0.379444,-0.722252,0.837056,-0.706336,0.280859,0.885250,0.851754,0.160173,-0.676324,-0.375137,-0.208025,0.231196,-0.386252,-0.760432,-0.102249,0.182249,0.391587,0.092903,0.333244,1.828400,0.255459,-0.121271,0.503808,0.283709,0.095067,0.381735,1.086493,0.076339,0.190192,0.131320
0.614721,0.481335,0.023084,0.590478,-0.963604,0.873543,-0.524782,0.319424,-0.377968,0.312210,-0.330918,0.953824,-1.234315,0.502148,0.357850,0.430976,-0.971283,0.272132,-1.719310,0.310611,0.538720,0.376507,0.315556,0.621949,0.730800,0.146419,0.183725,0.625809,-0.593889,-1.012973,0.953952,-0.192381,0.576909,1.025076,-1.477825,-0.165844,0.638994,0.238364,0.870080,-0.255806,0.299565,-0.990661,0.309969,-0.706336,0.400431,0.885250,0.851754,0.197983,-0.676324,-0.164194,-0.321713,0.310951,-0.716379,-0.760432,-0.460212,0.617591,0.555581,0.309100,0.333244,1.748219,0.574991,-0.636762,0.503808,0.239642,0.175032,0.381735,0.833580,0.171286,0.656737,0.226712
0.576327,0.607278,0.378442,0.447964,-1.630550,1.130622,-1.316166,0.374203,-0.598400,0.425095,-0.725276,0.719790,-0.675176,0.306496,0.607794,0.718315,-0.903883,0.356502,-1.432604,0.181339,0.381792,0.343416,0.501201,0.857045,0.692924,0.321955,0.331239,0.274037,-1.088290,-0.333704,0.742786,-0.881837,0.665123,1.889731,-1.231066,0.103516,0.393548,0.389708,0.972417,-1.315587,0.431540,-0.978909,0.836851,-1.444167,0.407410,1.536577,0.878071,0.352419,-0.716793,-1.431791,-1.371911,0.643868,-0.768488,-1.070897,-1.080515,0.573529,0.207312,1.583310,1.273214,1.371485,0.413421,-0.704486,1.851720,0.551667,0.378235,0.611820,0.897307,0.322526,0.598841,0.408422
0.380277,0.488210,0.058077,0.720301,-1.596713,-0.071562,-0.154777,0.450782,0.294493,0.140317,-0.105336,0.889442,-0.559060,0.284510,0.264310,0.640387,-0.230480,0.076831,-1.461587,0.300429,0.870355,0.188915,0.305159,0.105650,0.145168,0.011032,0.041464,0.259454,-0.353004,0.044088,0.306892,0.310845,0.463784,0.037200,-1.469512,0.004040,0.029340,0.081830,0.712045,0.301061,0.253069,-0.571306,0.195406,-0.047897,0.096557,0.462032,0.562922,0.010479,-0.332517,-1.294516,-0.298033,0.134814,-0.244455,-1.070897,-0.036843,0.125984,0.249300,0.362951,0.210208,1.502701,0.062506,-0.453663,0.396253,0.287020,0.112021,-0.162012,0.897307,0.102005,0.046509,0.154511
0.500594,0.572196,0.527770,0.461206,-1.115268,0.885194,-0.924376,0.702799,-0.532262,0.385639,-0.658366,0.987966,-1.222783,0.338697,0.365060,0.436822,-0.578787,0.247323,-1.914187,0.393941,0.802140,0.398921,0.325699,0.307959,0.937422,0.107039,0.115750,0.482199,-0.495569,-0.804387,1.112955,-0.355127,0.464207,1.033782,-1.771012,0.364509,0.417158,0.213701,0.809489,-0.234346,0.379094,-0.667761,0.918241,-1.188514,0.441878,0.926701,0.868797,0.177248,-0.698805,-0.293906,-0.295317,0.317295,-0.453352,-0.856467,-0.128601,0.123478,0.333747,0.256599,0.333683,2.073943,0.277208,-0.170298,0.495407,0.281309,0.108130,0.392946,0.840296,0.088644,0.177720,0.141000
0.620821,0.523447,0.271987,0.635835,-0.970896,0.885194,-0.696070,0.387793,-0.532262,0.399461,-0.658366,0.938783,-1.222783,0.496201,0.392634,0.438536,-0.970168,0.325509,-1.914860,0.481638,0.527782,0.410481,0.300121,0.851554,1.006025,0.157687,0.205895,0.638792,-0.599621,-0.992599,1.112955,-0.355127,0.466218,1.033782,-1.790430,0.082828,0.655970,0.321852,0.884111,-0.241461,0.381258,-0.937074,0.328541,-1.188514,0.623970,0.877307,0.868797,0.224848,-0.698805,-0.454931,-0.403640,0.317295,-0.672478,-0.856467,-0.544079,0.723123,0.482639,0.266646,0.333683,2.073480,0.724514,-0.543882,0.495407,0.204512,0.176306,0.392946,1.048374,0.176025,0.663252,0.236742
0.558436,0.565583,0.646367,0.537060,-1.707580,0.795411,-1.291706,0.282689,-1.195903,0.565116,-0.500979,0.814930,-0.961425,0.330240,0.418815,0.789742,-0.841093,0.361575,-1.592650,0.229696,0.429183,0.397352,0.503067,0.851554,0.696607,0.308104,0.440247,0.246306,-1.090729,-0.143236,0.814041,-1.190152,0.484046,1.840454,-1.408058,0.054055,0.347703,0.398596,0.893673,-0.956972,0.385551,-0.889877,0.807833,-1.560393,0.476040,1.233729,0.871116,0.355327,-1.046777,-1.089724,-1.294272,0.587842,-0.751262,-1.060719,-0.778498,0.642064,0.236411,2.653597,1.513020,1.563929,0.503426,-0.661272,1.535307,0.460508,0.446617,0.220871,1.048374,0.386110,0.566959,0.427780
0.364157,0.392889,0.157405,0.733982,-1.347889,-0.085210,-0.191784,0.389222,0.225522,0.161615,-0.036481,1.069095,-0.332424,0.211223,0.234313,0.561173,-0.224356,0.076439,-1.401692,0.173003,0.882304,0.213451,0.196582,0.035448,0.055023,0.018312,0.029451,0.295379,-0.336134,0.165215,0.328149,0.341309,0.317225,0.078155,-1.265684,0.008216,0.024789,0.090488,0.893673,0.303277,0.217401,-0.286707,0.133629,-0.054376,0.081726,0.647121,0.573619,0.013163,-0.395225,-0.940727,-0.388167,0.068747,-0.256018,-1.033149,-0.039818,0.136590,0.268860,0.295361,0.293711,1.279812,0.068919,-0.377437,0.408198,0.199215,0.124407,-0.145173,0.920442,0.091939,0.046402,0.144687
