feat_187,feat_240,feat_239,feat_227,feat_67,feat_159,feat_233,feat_5,feat_228,feat_230,feat_3,feat_14,feat_248,feat_217,feat_250,feat_73,feat_158,feat_170,feat_107,feat_242,feat_222,feat_197,feat_255,feat_204,feat_244,feat_147,feat_180,feat_15,feat_143,feat_13,feat_219,feat_168,feat_237,feat_149,feat_109,feat_246,feat_160,feat_205,feat_169,feat_138,feat_220,feat_23,feat_10,feat_153,feat_155,feat_249,feat_189,feat_140,feat_203,feat_218,feat_173,feat_214,feat_178,feat_198,feat_148,feat_164,feat_25,feat_254,feat_174,feat_108,feat_195,feat_183,feat_139,feat_235,feat_175,feat_144,feat_229,feat_172,feat_190,feat_177
0.621253,0.705129,1.247427,0.373256,-1.238849,0.967644,-1.571676,1.043286,-0.967128,0.440574,-1.807711,0.864499,-0.874682,0.482511,0.249864,0.361322,-0.856853,0.158814,-2.016239,0.355497,0.574821,0.269024,0.554975,0.250553,1.617460,0.160209,0.204422,0.432970,-0.011738,-0.728006,0.871954,-0.008040,0.609391,1.128568,-2.016356,0.111935,0.446395,0.186974,0.481653,-0.820189,0.467915,-0.943933,1.410274,-0.167023,0.330644,0.453606,0.901924,0.289912,-0.626491,-1.066497,-0.388840,0.600448,-1.002133,-0.647258,-0.128975,0.081666,0.505175,0.394072,1.258386,2.201976,0.225858,-0.827186,0.330242,0.478093,0.304306,1.222868,0.515727,0.191460,0.125624,0.178810
0.599388,0.651248,1.241799,0.351636,-1.299745,0.967644,-1.571676,0.817478,-0.750408,0.385631,-1.807711,0.748379,-0.874682,0.595736,0.266468,0.342281,-0.969628,0.292105,-1.884557,0.310241,0.566411,0.443652,0.504581,0.250553,1.617460,0.133074,0.263304,0.663059,-0.098619,-1.288415,0.871954,-0.008040,0.493480,1.128568,-1.729103,-0.178851,0.654201,0.210280,0.874534,-0.820189,0.555295,-0.943933,0.906770,-0.167023,0.346898,0.453606,0.901924,0.301110,-0.626491,-1.066497,-0.592086,0.621745,-1.002133,-0.647258,-0.173213,1.098098,0.471312,0.613178,1.258386,1.929441,0.624165,-0.897760,0.357671,0.473718,0.366043,1.222868,0.685694,0.269271,0.643324,0.295384
0.557799,0.693009,1.193401,0.412769,-1.855239,0.396602,-1.079281,0.271123,-1.083226,0.474229,-0.131093,0.266686,-0.510982,0.532380,0.244859,1.124633,-0.891467,0.286101,-1.965290,0.348811,0.494425,0.411768,0.381237,1.156302,0.415916,0.263454,0.268998,0.349611,-0.719812,-1.038940,0.896359,-0.578986,0.684038,1.514932,-1.919258,0.414704,0.271664,0.490642,0.919234,-1.014441,0.654428,-0.908068,0.453170,-1.223331,0.318448,0.460780,0.900106,0.369787,-1.160261,-1.966443,-1.274580,0.853288,-0.777541,-0.943045,-1.429629,1.098098,0.320978,1.145412,0.644247,2.146589,0.439592,-1.041481,0.842078,0.395977,0.345820,1.853283,0.586970,0.336555,0.579667,0.405357
0.459360,0.451443,1.024245,0.345857,-1.650518,-0.132587,-0.621628,0.352221,-0.297612,0.293096,0.062435,0.937767,-0.279672,0.275928,0.208811,0.656526,-0.345753,0.088975,-1.267953,0.270359,0.762701,0.149077,0.461111,0.837433,0.415916,0.099560,0.052333,0.294016,0.101420,0.133391,0.661477,0.060247,0.391796,0.146350,-1.121194,0.223741,0.042613,0.217221,0.632896,0.120040,0.266576,-0.384239,0.291899,0.338661,0.033361,0.460780,0.627220,0.020503,-0.935352,-1.032100,-1.040459,0.853288,-0.344737,-0.226752,0.064961,0.192973,0.295679,0.696545,0.359935,1.166943,0.085568,-1.008690,0.321323,0.340580,0.246810,0.306216,0.734939,0.168169,0.065837,0.121346
0.610004,0.707391,1.506121,0.401537,-1.293870,0.942630,-1.193153,1.112823,-1.206387,0.478825,-2.000021,0.937767,-0.867100,0.431538,0.336623,0.380329,-0.934453,0.151470,-1.499579,0.334071,0.584623,0.190996,0.419107,0.439853,1.970515,0.157293,0.175943,0.480742,0.060559,-0.712580,0.850367,-0.111371,0.693460,0.963374,-1.340361,0.616264,0.436200,0.207431,0.602713,-0.807572,0.468401,-0.703213,1.505534,0.384378,0.362912,0.633091,0.862859,0.271108,-0.623200,-1.040783,-0.520890,0.544471,-0.800150,-0.725336,-0.332435,0.049568,0.524590,0.231245,1.106458,1.395209,0.211100,-0.849966,0.321323,0.382747,0.300948,1.332913,0.696018,0.198361,0.131899,0.171721
0.599090,0.574239,1.165941,0.354917,-1.199650,0.942630,-1.193153,0.836864,-1.206387,0.396677,-2.000021,0.727068,-0.867100,0.453845,0.357807,0.342638,-1.007735,0.260735,-1.574316,0.417317,0.546754,0.380637,0.388946,0.439853,1.970515,0.177794,0.229999,0.573441,-0.143382,-1.135523,0.850367,-0.111371,0.512158,0.963374,-1.384032,0.087736,0.624057,0.262642,0.847813,-0.807572,0.480390,-0.804691,0.888989,0.388386,0.317945,0.633091,0.862859,0.286552,-0.623200,-1.040783,-0.651415,0.655821,-0.800150,-0.598384,-0.332435,1.067984,0.441852,0.663533,1.106458,1.525842,0.558088,-0.861968,0.361336,0.304653,0.359763,1.332913,0.647780,0.301557,0.644365,0.287681
0.539362,1.011593,1.562135,0.388062,-1.831002,0.375520,-0.755870,0.301919,-1.017540,0.448658,-0.621122,0.587198,-0.766798,0.443044,0.385284,0.906179,-0.715552,0.366097,-1.733244,0.488221,0.533010,0.290573,0.444649,0.583028,1.013518,0.267220,0.424698,0.196895,-0.696079,-0.376952,1.002146,-1.120571,0.983138,1.569662,-1.551825,-0.306833,0.207942,0.328351,0.900836,-1.359882,0.544902,-0.915040,0.258341,-0.721214,0.268881,0.756965,0.836055,0.452657,-0.693591,-1.245862,-1.082931,0.748757,-1.187087,-0.911768,-0.568739,1.026077,0.392060,1.045969,0.663899,1.766151,0.257075,-0.861968,1.789287,0.423070,0.250010,1.531504,0.451983,0.216366,0.491662,0.387037
0.474229,0.276119,1.003783,0.293913,-1.379213,-0.205304,-0.608924,0.412624,-0.350404,0.162588,0.195439,0.890334,-0.199265,0.161808,0.120348,0.365205,-0.349646,0.046982,-1.097022,0.389023,0.602153,0.195443,0.342852,-0.105311,1.013518,0.085670,0.072769,0.139000,0.181853,0.461583,0.462343,0.317436,0.493665,0.106595,-1.091298,0.426804,0.029398,0.129071,0.493659,0.184066,0.149957,0.047043,0.670711,0.314626,0.079661,0.443096,0.549460,0.007597,-0.562328,-0.268926,-0.245299,0.215830,-0.254338,-0.071823,0.059567,0.125487,0.324238,0.375526,0.182004,1.093209,0.076217,-0.463251,0.240071,0.192404,0.098749,0.286387,0.459531,0.085993,0.049006,0.095863
0.604457,0.656406,1.378523,0.381913,-1.238127,0.874432,-0.857876,1.194329,-1.242910,0.447149,-1.878569,0.890334,-0.465758,0.423725,0.223524,0.345436,-0.931732,0.181487,-1.743870,0.496111,0.493848,0.268829,0.348665,0.364494,1.685859,0.150130,0.170564,0.609301,0.091450,-1.098092,0.851703,-0.104978,0.684032,0.843162,-1.592652,-0.477820,0.468502,0.235141,0.783760,-0.601349,0.467420,-0.884337,1.500780,0.120122,0.352150,0.418884,0.839493,0.254809,-0.738217,-0.915955,-0.397801,0.638528,-0.762835,-0.757059,-0.206114,0.266690,0.778953,0.304799,1.083120,1.721938,0.221181,-0.470613,0.337949,0.310011,0.279996,0.865051,0.584608,0.188729,0.120871,0.187927
0.467064,0.573374,1.666843,0.295415,-1.348277,0.323468,-0.768785,0.744237,-0.546830,0.242937,-1.878569,0.548773,-0.627139,0.394447,0.260710,0.340576,-0.948020,0.223386,-1.334180,0.259855,0.483315,0.401922,0.129592,0.345941,0.940260,0.137215,0.129975,0.609385,-0.198581,-1.336658,0.297196,-0.084479,0.624211,0.843162,-1.038272,-0.264700,0.305920,0.266310,0.941603,-0.472780,0.242944,-1.124661,0.675142,0.104498,0.294787,0.418884,0.829027,0.211008,-0.738217,-0.915955,-0.473781,0.661483,-0.762835,-0.704530,-0.367104,1.077473,0.132949,0.356250,1.059065,1.100511,0.358092,-0.713982,0.337949,0.114235,0.278805,0.865051,0.574077,0.261730,0.489015,0.312429
0.503303,0.691987,1.718380,0.373010,-1.366359,0.317889,-0.676919,0.509636,-0.939032,0.457438,-1.537009,0.894149,-0.445777,0.371442,0.299581,0.368384,-0.463144,0.239707,-1.632816,0.328922,0.660470,0.422229,0.498127,0.336284,0.598447,0.179980,0.283192,0.121630,-0.310896,0.526256,0.605310,-0.756632,0.558229,0.703592,-1.520608,0.432961,0.163891,0.296962,0.607782,-0.694366,0.440572,-1.061795,0.239523,-0.388541,0.301629,0.682363,0.687665,0.275285,-0.800259,-0.966862,-0.698358,0.864618,-0.812752,-1.223546,-0.589386,0.130859,0.715720,0.843823,1.586464,1.568977,0.180032,-1.346780,1.554521,0.329737,0.397997,1.107678,0.875946,0.301781,0.091329,0.140672
0.451950,0.178048,1.154579,0.166556,-1.234221,-0.233520,-0.255854,0.350711,-0.118854,0.136247,0.202087,0.968958,-0.171074,0.184633,0.070034,0.328226,-0.335458,0.045197,-0.997426,0.972719,0.315041,0.239794,0.443477,-0.210257,1.433433,0.091149,0.074463,0.052949,0.123321,0.794512,0.486943,0.276685,0.781754,0.119753,-1.099928,1.194834,0.019666,0.109859,0.503071,0.133656,0.201339,0.802246,0.534958,0.426746,0.010147,0.140684,0.513040,0.013607,-0.619600,-0.205731,-0.272441,0.083076,-0.313309,0.054367,0.053228,0.069025,0.145907,0.424008,0.126514,0.994951,0.078254,-0.250252,0.229970,0.163316,0.087268,0.246869,0.393647,0.068351,0.035252,0.130174
0.549409,0.482894,1.180093,0.297384,-1.178177,0.318542,-1.451327,0.342078,-1.074843,0.412128,0.324406,0.903381,-0.612998,0.353441,0.301867,0.317370,-0.594483,0.183017,-1.460906,0.970572,0.378748,0.158553,0.317081,-0.075145,1.617042,0.120488,0.112652,0.488182,-0.099057,-0.655325,0.560954,0.211400,0.660333,0.702442,-1.230518,0.643407,0.239250,0.153336,1.018156,-0.331591,0.392783,-0.366597,0.590893,-0.290942,0.492016,0.836785,0.780979,0.124333,-0.705464,-0.950230,-0.507862,0.024437,-0.627912,-0.342072,-0.172412,0.224955,0.579055,-0.234958,0.183310,1.271181,0.601530,-0.265119,0.385723,0.552782,0.141432,0.907979,0.916179,0.116266,0.128227,0.204059
0.396088,0.292297,0.785788,0.303855,-1.431972,0.318542,-1.464367,0.248016,-1.074843,0.391102,0.324406,0.725450,-0.612998,0.369209,0.264778,0.397560,-0.708490,0.223637,-1.577249,0.973673,0.332813,0.222285,0.437528,0.163527,1.617042,0.161059,0.112414,0.427023,-0.258335,-0.696376,0.509227,0.211400,0.397589,0.702442,-1.217298,1.408865,0.354112,0.214613,1.018156,-0.331591,0.360210,-0.366597,0.385328,-0.290942,0.603827,0.836785,0.780979,0.150483,-0.705464,-0.950230,-1.115195,0.293716,-0.627912,-0.342072,-0.238000,0.476417,0.250342,0.445191,0.356884,1.365441,0.784529,-0.459997,0.390712,0.295460,0.374935,0.907979,0.916179,0.395430,0.438724,0.231741
0.244212,0.245269,0.915137,0.153095,-1.593777,0.051863,-1.098634,0.316857,-0.774502,0.210402,0.138608,0.805655,-0.660513,0.297583,0.205271,0.803886,-0.680536,0.168874,-1.407861,1.576376,0.288949,0.221064,0.554183,0.163527,2.654299,0.142292,0.091799,0.274265,-1.301089,-0.215043,0.683839,-0.199726,0.449913,1.042155,-1.262897,1.860037,0.170219,0.162935,0.687288,-0.342791,0.351416,0.120771,0.150655,-0.904630,0.442635,0.211236,0.338743,0.115022,-0.388174,-0.666484,-1.298631,0.117537,-0.318262,-0.786564,-0.263140,0.378704,0.175703,0.867540,0.863059,1.329775,0.613372,-0.931061,0.305091,0.279500,0.425776,0.581313,0.257003,0.372202,0.218148,0.154145
0.266727,0.106583,0.496898,0.140906,-1.378570,-0.305738,-1.098634,0.056526,-0.379441,0.164335,0.126016,0.917317,-0.295507,0.125918,0.118133,0.548960,-0.325713,0.021410,-1.218765,2.288813,0.162563,0.143406,0.207394,-0.230061,2.706339,0.080684,0.016413,0.062902,0.206914,0.735972,0.448276,0.387043,0.298718,0.098422,-1.164909,2.374038,0.004871,0.024863,0.487099,0.177024,0.154624,0.502621,0.301212,0.437214,0.015793,0.211236,0.297842,0.005031,-0.334200,-0.275002,-0.156453,-0.014048,-0.102463,0.020017,0.062082,0.093157,0.100013,-0.358977,0.171063,1.224532,0.099374,-0.162003,0.202088,0.425064,0.057020,0.251628,0.285845,0.065460,0.015517,0.060173
0.249504,0.166669,0.523759,0.089998,-1.300789,-0.285512,-0.975154,0.117295,-0.229682,0.115395,0.132408,0.917317,-0.295507,0.181655,0.227277,0.460806,-0.854900,0.054673,-1.463294,2.225807,0.074590,0.169410,0.171602,-0.174396,2.636256,0.110020,0.096266,0.029868,-0.745588,0.789678,0.671822,0.344151,0.254493,0.290948,-1.808470,2.011823,0.151754,0.073387,0.645115,-0.428007,0.178767,0.711807,0.535006,0.435538,0.240817,0.574657,0.317423,0.158586,-0.439933,-0.008532,-1.135601,-0.133690,-0.393408,-0.013519,-0.279083,0.095556,0.183494,-0.411774,0.096332,1.773338,0.227518,-0.196700,0.195761,0.350866,0.282486,0.330962,0.285845,0.157643,0.048592,0.118117
0.302897,0.115305,0.548553,0.093372,-1.426895,-0.170489,-1.034528,0.144126,-0.229682,0.104849,0.392488,0.896203,-0.330042,0.249283,0.250507,0.676917,-0.854900,0.105815,-1.559862,2.048982,0.140830,0.191207,0.372942,0.277409,2.636256,0.121686,0.129162,0.187955,-0.745588,0.368536,0.718857,-0.089728,0.409304,0.576198,-1.209793,1.392568,0.148762,0.152854,0.645115,-0.428007,0.253308,-0.963359,0.704862,0.362717,0.215800,0.574657,0.539208,0.206087,-0.445518,-0.272576,-1.135601,0.654825,-0.393408,-0.571270,-0.279083,0.371794,0.822539,0.121707,0.528020,1.420889,0.217207,-0.401900,0.574508,0.224483,0.394772,1.020729,0.204030,0.304440,0.147610,0.174077
0.266132,0.217443,0.867277,0.167127,-1.448649,-0.294848,-0.664078,0.075446,-0.404613,0.191897,0.343940,0.867569,-0.177298,0.246688,0.162891,0.749446,-0.414087,0.132173,-1.319181,0.895377,0.265630,0.203133,0.240731,0.277409,2.016752,0.092880,0.070301,0.091814,0.090973,0.499785,0.547242,-0.089728,0.385516,0.219031,-1.154216,0.464843,0.027161,0.162701,0.715606,-0.115756,0.317809,-0.768920,0.144503,0.362717,0.067130,0.425364,0.306224,0.076677,-0.424198,-0.719865,-0.310503,0.654825,-0.208142,-0.571270,-0.059868,0.248576,0.406419,0.494640,0.445229,1.325921,0.111657,-0.565267,0.456300,0.346950,0.136627,0.319793,0.334120,0.095774,0.057694,0.089140
0.318103,0.128565,0.582891,0.116409,-1.292896,-0.305810,-0.224706,0.125331,-0.253992,0.143943,0.357651,0.903004,-0.441947,0.190859,0.175360,0.397220,-0.330319,0.015602,-1.087982,0.622839,0.201058,0.192090,0.414809,-0.245091,1.205970,0.090603,0.024340,0.017057,0.203149,0.829797,0.420427,0.403587,0.343007,0.102790,-1.040566,0.126841,0.006945,0.065476,0.471268,0.190595,0.173480,0.212897,0.164429,0.400824,0.014445,0.189320,0.344835,0.004400,-0.497382,-0.210606,-0.118411,0.110535,-0.166336,0.088318,0.081948,0.105137,0.074587,0.494640,0.105799,1.067941,0.065298,-0.304912,0.216228,0.159201,0.051146,0.235916,0.350453,0.050962,0.022558,0.087335
0.454870,0.229123,0.886023,0.139060,-1.191637,-0.018446,-1.058305,0.285460,-0.253992,0.158307,0.588733,0.903004,-0.441947,0.305617,0.170301,0.374981,-0.368274,0.141409,-1.877938,0.281479,0.311571,0.185932,0.258796,0.115557,0.865684,0.123191,0.068332,0.598660,0.188704,-0.840782,0.722476,0.030919,0.480927,0.434460,-1.920471,-0.056497,0.082458,0.190220,0.608926,-0.002878,0.319117,-0.204020,0.176614,0.421105,0.075332,0.184691,0.743377,0.103988,-0.552026,-0.361946,-0.408880,0.498254,-0.256981,-0.497267,0.075217,0.253537,0.217466,0.104858,0.109989,2.105459,0.294590,-0.482756,0.483448,0.404299,0.077859,0.653619,0.350453,0.077490,0.158589,0.095366
0.335899,0.136917,1.109926,0.156028,-1.601143,-0.018446,-0.976450,0.662419,-0.128339,0.087260,-0.338911,0.470960,-0.335670,0.261197,0.141163,0.622171,-0.505221,0.114156,-1.395290,0.272713,0.302355,0.335216,0.409630,0.436104,0.323863,0.142032,0.073012,0.457073,0.034137,-0.913215,0.531252,0.148743,0.880890,0.434460,-0.849714,0.015966,0.116718,0.229809,0.611013,-0.150251,0.270002,-0.687433,0.448136,0.177266,0.113917,0.184691,0.743377,0.205259,-0.552026,-0.361946,-0.456818,0.437459,-0.256981,-0.497267,-0.195770,0.718015,0.199255,0.539967,0.109989,1.192359,0.162948,-0.735381,0.483448,0.200141,0.150056,0.653619,0.287760,0.151267,0.390032,0.110922
0.454645,0.518158,1.418589,0.253171,-1.693901,0.197010,-0.970173,0.242868,-0.596942,0.318661,-0.865900,0.772763,-0.690235,0.324115,0.254748,0.762845,-0.427070,0.218068,-1.905049,0.238031,0.512338,0.308361,0.441768,0.436104,0.945818,0.156928,0.261303,0.107944,-0.084966,0.423814,0.752789,-0.727935,0.769399,1.120724,-1.737888,0.623137,0.104917,0.260563,0.608346,-0.470818,0.380217,-0.850414,0.439773,-0.369529,0.178141,0.460926,0.611888,0.228781,-0.590023,-0.673308,-0.630336,0.841485,-0.313973,-0.874498,-0.324809,0.277388,0.377280,1.319976,0.996152,2.065355,0.139364,-0.956166,1.539581,0.589842,0.222449,1.413175,0.751100,0.174952,0.105773,0.145756
0.504148,0.282759,1.352725,0.310249,-1.351919,-0.282364,-0.480259,0.543703,-0.106840,0.187489,-0.088099,0.857877,-0.542119,0.169272,0.194261,0.460500,-0.331460,0.030146,-1.139966,0.574008,0.421710,0.243377,0.663647,-0.199774,0.940403,0.089128,0.065123,0.047446,0.195758,0.653781,0.546606,0.381001,0.804139,0.104343,-1.159698,0.507354,0.008207,0.067718,0.534245,0.183907,0.229782,0.138923,0.583958,0.420624,0.015001,0.172765,0.613015,0.006153,-0.518338,-0.275663,-0.135884,0.251991,-0.319293,0.046973,0.082681,0.092927,0.096974,0.928229,0.133835,1.113583,0.059549,-0.391411,0.210822,0.185094,0.056177,0.255364,0.596510,0.043604,0.062458,0.117962
0.647495,0.744258,2.207967,0.371232,-1.214695,0.827496,-1.959319,0.982969,-0.802529,0.428246,-1.337422,0.857877,-0.556740,0.382585,0.299674,0.340256,-0.903836,0.229964,-1.861505,0.518836,0.439330,0.272152,0.672157,0.228232,1.110591,0.164789,0.175412,0.515141,0.103800,-1.001875,0.726263,-0.090307,1.036828,1.184152,-1.774752,0.358576,0.428543,0.193950,0.894577,-0.545727,0.456000,-1.048597,1.351174,0.105259,0.321405,0.720820,0.865251,0.230168,-0.627436,-0.756712,-0.343230,0.689193,-0.928612,-0.544420,-0.166129,0.054930,0.434796,0.923854,0.652948,1.901358,0.144697,-0.786748,0.442798,0.608974,0.250234,0.800725,0.596510,0.185770,0.113429,0.224665
