feat_187,feat_240,feat_239,feat_227,feat_67,feat_159,feat_233,feat_5,feat_228,feat_230,feat_3,feat_14,feat_248,feat_217,feat_250,feat_73,feat_158,feat_170,feat_107,feat_242,feat_222,feat_197,feat_255,feat_204,feat_244,feat_147,feat_180,feat_15,feat_143,feat_13,feat_219,feat_168,feat_237,feat_149,feat_109,feat_246,feat_160,feat_205,feat_169,feat_138,feat_220,feat_23,feat_10,feat_153,feat_155,feat_249,feat_189,feat_140,feat_203,feat_218,feat_173,feat_214,feat_178,feat_198,feat_148,feat_164,feat_25,feat_254,feat_174,feat_108,feat_195,feat_183,feat_139,feat_235,feat_175,feat_144,feat_229,feat_172,feat_190,feat_177
0.235443,0.082756,0.494187,0.489331,-1.014279,0.115686,-0.141803,0.214457,0.339136,0.065129,-0.019087,0.607216,0.005317,0.181692,0.257413,1.089285,-0.557300,0.093330,-1.395860,0.237506,0.192616,0.204289,0.235032,0.176971,0.407678,0.098101,0.078474,0.530901,-0.176654,-0.828265,0.431639,0.466959,0.329108,0.502359,-0.863387,-0.392279,0.174078,0.146558,0.855400,-0.285549,0.135847,1.002146,0.302037,-0.376644,0.260206,1.192653,0.505357,0.101851,-0.355046,-0.005439,-0.432511,0.591128,-0.025711,-0.385979,-0.103422,0.968086,0.258762,0.401819,-0.092617,1.094944,0.440479,-0.132340,0.077870,0.068639,0.083589,0.825777,0.657725,0.279246,0.264674,0.081321
0.389318,0.441785,0.711431,0.323418,-1.096298,0.038015,-0.499880,0.164740,-0.599049,0.243814,-0.270098,0.694282,-0.254337,0.313406,0.502153,1.191475,-0.287756,0.184419,-1.911640,0.398813,0.311808,0.413833,0.326769,0.019001,0.811229,0.097344,0.101326,0.065433,-0.343420,0.401653,0.979863,-0.235428,0.387819,0.590585,-1.682734,-0.510107,0.087463,0.199418,1.050770,-0.403848,0.364364,0.818516,0.270959,-0.986656,0.305963,1.204069,0.461670,0.075286,-0.772990,-0.759344,-0.416798,1.064646,-0.061850,-1.097131,-0.190586,0.324525,0.229816,0.676654,0.170958,1.933031,0.094367,-0.112638,0.204445,0.270009,0.128380,1.445788,0.521953,0.232279,0.073363,0.093140
0.374158,0.161860,0.341633,0.512974,-1.395767,-0.122854,-0.255546,0.215521,-0.019881,0.218460,0.189683,1.053573,-0.425341,0.113657,0.182795,1.882840,-0.271470,0.025014,-1.825793,0.306620,0.297382,0.069541,0.293290,-0.323145,0.861357,0.056531,0.022503,0.162933,0.009481,0.519332,0.271142,0.614941,0.130794,0.086312,-1.490883,0.861357,0.039129,0.064729,0.733209,-0.182927,0.085519,0.945449,0.278523,-0.179343,0.093916,0.314332,0.479028,0.006673,-0.618082,-0.090486,-0.339572,0.015323,-0.027237,-0.053156,0.035523,0.081954,0.151725,0.150596,-0.118926,1.689072,0.057072,-0.057242,-0.144605,0.149049,0.047217,0.162503,0.720741,0.239111,0.043337,0.027230
0.434893,0.769587,1.143235,0.388432,-1.454452,0.755774,-0.472293,0.925325,-0.543329,0.374528,-1.505127,1.053573,-0.722439,0.250830,0.985961,2.266211,-0.589715,0.132751,-1.665093,0.440001,0.344211,0.201876,0.365616,-0.185735,0.913691,0.077264,0.114772,0.409127,-0.292982,-0.612808,0.580999,0.265997,0.611952,0.375041,-1.437958,0.442276,0.319723,0.172395,0.818238,-0.686633,0.182610,0.445638,1.087291,-1.048499,0.323764,3.239962,0.689597,0.148003,-0.802066,-0.066501,-0.603300,0.455829,-0.259679,-0.594819,-0.328429,0.423280,0.246629,0.123337,0.159225,1.605585,0.158169,-0.215716,-0.150097,0.314436,0.119140,0.636334,0.828764,0.276274,0.127331,0.080719
0.468112,0.412027,0.474193,0.502951,-0.880504,0.755774,-0.472293,0.667794,-0.543329,0.395980,-1.505127,0.828282,-0.722439,0.240781,0.534255,0.903875,-0.788735,0.176778,-1.924479,0.347891,0.559130,0.453851,0.226706,0.088044,0.610172,0.098861,0.142895,0.870206,-0.452009,-1.759633,0.640716,0.265997,0.620231,0.375041,-1.176119,-0.069286,0.473424,0.158724,0.911075,-0.686633,0.281960,0.479958,0.693792,-1.048499,0.476497,1.607572,0.689597,0.164997,-0.802066,-0.409374,-0.717604,0.462324,-0.334612,-0.594819,-0.328429,1.484358,0.687832,0.275419,0.159225,1.607188,0.762877,-0.215716,-0.106407,0.160889,0.164924,0.636334,1.074019,0.346063,0.513387,0.104128
0.479910,0.677359,0.902858,0.358136,-1.249909,0.332987,-0.629990,0.148736,-0.471492,0.366844,-0.123573,0.148078,-0.419954,0.376697,0.588918,1.539590,-0.733366,0.310780,-1.775431,0.455984,0.243354,0.518491,0.239893,0.661485,0.881433,0.220940,0.252692,0.244618,-1.112970,-0.908790,0.769175,-0.996482,0.611375,1.094607,-1.454388,-0.313330,0.232822,0.351286,1.276950,-0.814035,0.466329,1.129856,0.294312,-0.837302,0.345081,1.954446,0.641161,0.218939,-0.726549,-1.313783,-0.776339,1.601666,-0.334612,-1.112237,-0.456052,1.459223,0.390273,0.275419,0.362478,1.700689,0.555775,-0.197086,0.766688,0.309394,0.224500,1.303842,0.820447,0.350927,0.462797,0.181016
0.386953,0.342864,0.281839,0.531398,-1.279629,-0.083546,-0.242655,0.280279,0.024075,0.220724,0.279441,1.024539,-0.554297,0.207551,0.313175,1.544021,-0.336417,0.045964,-2.313462,0.404683,0.507173,0.122968,0.209058,-0.259052,0.373553,0.069675,0.026524,0.422552,-0.078918,-0.200934,0.173765,0.570864,0.455592,0.155726,-2.212435,0.373553,0.056123,0.074799,0.944930,-0.179839,0.342735,1.336880,0.501601,-0.710330,0.276761,0.740797,0.503497,0.012571,-0.591637,-1.313783,-0.478284,0.444295,-0.036913,-0.547695,0.014037,0.115789,0.214022,0.284303,-0.057844,2.626734,0.073322,-0.222084,-0.115657,0.142848,0.080500,0.279683,0.851274,0.239712,0.065365,0.030068
0.442215,0.666208,0.947717,0.438900,-1.014382,1.051609,-0.823579,1.137170,-0.858165,0.410181,-2.068883,1.024539,-0.554297,0.205515,0.700302,1.707306,-1.015436,0.151981,-1.243317,0.369265,0.450550,0.221995,0.242670,-0.043700,0.750660,0.132110,0.147597,0.485359,-0.398415,-0.791964,0.737410,0.198673,0.549022,0.686704,-0.529007,-0.033936,0.455914,0.147634,0.944930,-0.857737,0.187738,0.930146,1.034923,-0.767086,0.397855,2.458205,0.601329,0.169792,-0.732299,-0.116843,-0.419431,0.311908,-0.268266,-0.780946,-0.644643,0.276058,0.184772,0.241431,0.323424,0.710767,0.241692,-0.116401,-0.051937,0.328714,0.134039,0.785049,0.851274,0.250206,0.090544,0.094790
0.429802,0.416603,0.368532,0.557515,-0.769491,1.051609,-0.823579,0.769443,-0.858165,0.409341,-2.068883,0.827074,-0.374239,0.180216,0.582841,0.912486,-1.015436,0.214338,-2.204339,0.371429,0.496541,0.424799,0.377825,0.507208,0.750660,0.156922,0.178984,0.704610,-0.398415,-1.344588,0.737410,0.198673,0.503972,0.686704,-1.857724,-0.371707,0.619783,0.262887,0.939233,-0.857737,0.232234,0.930146,0.515652,-0.767086,0.465392,2.458205,0.601329,0.167616,-0.732299,-0.267699,-0.552691,0.688313,-0.268266,-0.975073,-0.644643,1.694712,0.354378,0.527280,0.323424,2.270025,0.807287,-0.226385,-0.047756,0.308372,0.188045,0.785049,0.838847,0.334464,0.463217,0.143916
0.446267,0.675935,0.639331,0.329099,-1.329330,0.253324,-0.650899,0.146189,-0.344831,0.352650,-0.104788,0.264763,-0.412050,0.276416,0.508547,1.573455,-0.758353,0.273333,-1.616527,0.425123,0.265781,0.439056,0.333787,0.507208,0.955587,0.218910,0.178513,0.147320,-0.628274,-0.428339,0.569698,-0.693946,0.591065,1.010959,-1.127035,-0.313768,0.210259,0.295382,1.128388,-0.898858,0.323771,0.962850,0.328544,-0.753036,0.319796,1.722383,0.615017,0.200277,-0.649276,-0.640213,-0.805800,1.339732,-0.263730,-1.100906,-0.450241,0.959290,0.298266,0.822746,0.977032,1.382595,0.551947,-0.356889,0.680380,0.275648,0.253982,2.175155,0.838847,0.382710,0.393275,0.146500
