feat_187,feat_240,feat_239,feat_227,feat_67,feat_159,feat_233,feat_5,feat_228,feat_230,feat_3,feat_14,feat_248,feat_217,feat_250,feat_73,feat_158,feat_170,feat_107,feat_242,feat_222,feat_197,feat_255,feat_204,feat_244,feat_147,feat_180,feat_15,feat_143,feat_13,feat_219,feat_168,feat_237,feat_149,feat_109,feat_246,feat_160,feat_205,feat_169,feat_138,feat_220,feat_23,feat_10,feat_153,feat_155,feat_249,feat_189,feat_140,feat_203,feat_218,feat_173,feat_214,feat_178,feat_198,feat_148,feat_164,feat_25,feat_254,feat_174,feat_108,feat_195,feat_183,feat_139,feat_235,feat_175,feat_144,feat_229,feat_172,feat_190,feat_177
0.348839,0.186964,0.683169,0.239765,-1.252866,-0.127954,-0.677297,0.259772,-0.626879,0.238767,0.444349,1.010366,-0.761655,0.157331,0.319378,0.426823,-0.606990,0.115536,-1.860181,0.388966,0.267758,0.205066,0.418765,0.274219,1.169112,0.090895,0.081570,0.469822,-0.251571,-0.461356,0.464595,0.236383,0.374475,0.117393,-1.672960,-0.242132,0.149057,0.236443,0.714309,0.172183,0.166473,-1.028743,0.150498,-0.359906,0.183192,0.717165,0.668549,0.115191,-0.682779,-0.310013,-0.349846,0.587905,-0.139244,-0.704248,-0.274669,0.718406,0.525075,0.807373,0.220707,1.921020,0.355333,-0.546358,0.548037,0.192363,0.151969,1.098094,0.505608,0.200594,0.380137,0.083530
0.419618,0.378864,0.786364,0.387484,-1.673065,0.101049,-0.596794,0.144691,-0.877853,0.486465,0.134033,0.693737,-0.898016,0.176118,0.505749,1.178960,-0.512474,0.178633,-1.851045,0.344502,0.206008,0.266658,0.254398,0.279123,0.809719,0.176463,0.196912,0.153930,-2.140884,0.205361,0.324032,-0.433088,0.409506,0.580482,-1.763655,0.144474,0.121629,0.235435,0.778109,-0.368215,0.204194,0.396745,0.150677,-0.597721,0.196600,1.332874,0.651480,0.161029,-0.583722,-0.448268,-0.791781,0.256653,-0.359548,-1.092680,-0.287117,0.905044,0.173783,0.878841,0.673769,1.924900,0.388333,-0.457541,0.978492,0.428703,0.200167,0.850312,1.064195,0.183234,0.214324,0.160154
0.413850,0.273043,0.525367,0.424311,-1.483123,-0.318607,-0.238900,0.315320,-0.410016,0.322664,0.148712,1.111134,-0.811021,0.142102,0.547842,0.826483,-0.370569,0.037024,-1.404070,0.378534,0.471587,0.095279,0.507333,-0.227364,0.688511,0.081266,0.024344,0.278257,-0.249316,0.281417,0.271313,0.413010,0.232924,-0.054665,-1.004587,0.688511,0.009514,0.071796,0.644571,0.176468,0.179037,0.271730,0.448267,-0.146633,0.069420,1.332874,0.542040,0.014481,-0.556742,-0.468754,-0.233759,0.241628,-0.170144,-0.931428,-0.094862,0.377183,0.175416,0.580115,0.227770,1.143434,0.145293,-0.441001,0.310684,0.336033,0.097107,0.484328,1.064195,0.079439,0.052131,0.090558
0.569962,0.686784,1.206301,0.398636,-1.636695,0.833556,-0.647990,0.793407,-0.738147,0.453941,-1.159935,1.111134,-0.605725,0.223903,0.517446,0.731390,-0.431159,0.149083,-1.799753,0.502580,0.444263,0.303590,0.576441,0.133389,1.276965,0.082328,0.170496,0.383189,-0.271638,-0.510245,0.639197,0.086135,0.570043,0.520473,-1.364738,0.311791,0.371402,0.204060,0.644571,-0.693205,0.256291,-1.062289,0.867425,-0.782469,0.240574,1.139940,1.004730,0.226909,-0.850264,-0.468754,-0.388662,0.845000,-0.744390,-0.882961,-0.209214,0.748486,0.617078,0.864267,1.234850,1.698673,0.340759,-1.021911,0.312254,0.361074,0.310592,1.064762,0.706590,0.196185,0.172997,0.141971
0.630040,0.618784,1.206301,0.471856,-1.327706,0.833556,-0.647990,0.738039,-0.738147,0.546027,-1.159935,1.041303,-0.819092,0.303713,0.602191,0.533008,-0.989808,0.246595,-2.043353,0.463535,0.587297,0.482502,0.643706,0.133389,1.276965,0.085319,0.185537,0.988624,-0.271638,-1.667347,0.639197,0.086135,0.454505,0.520473,-1.899616,-0.274705,0.603635,0.224222,0.957685,-0.693205,0.378276,-1.062289,0.749672,-0.782469,0.356883,1.139940,1.004730,0.226986,-0.850264,-0.667155,-0.388662,0.906157,-0.744390,-0.882961,-0.220113,0.748486,0.681426,0.941612,1.234850,2.225955,0.351798,-1.021911,0.394885,0.383752,0.335722,1.064762,0.873780,0.234223,0.658154,0.194151
0.682304,0.674375,1.564701,0.544039,-1.660941,0.252071,-0.705197,0.175185,-0.723361,0.580930,0.254051,0.375684,-0.819092,0.246546,0.472417,1.904429,-0.989808,0.275437,-2.203970,0.385411,0.326249,0.396519,0.546205,0.757290,0.123680,0.244110,0.305573,0.653995,-1.420051,-1.618388,0.635511,-1.158515,0.544787,1.057058,-2.019564,-1.152839,0.360915,0.389470,0.978058,-0.321498,0.391545,0.577176,0.154942,-0.786964,0.299004,0.909546,0.873438,0.258637,-0.625906,-1.631183,-0.565530,0.783128,-0.727480,-1.102972,-0.652189,0.865018,0.159114,1.626992,0.521849,2.462473,0.755880,-0.741374,1.067621,0.496829,0.252594,1.724514,0.873780,0.226846,0.717848,0.412634
0.512674,0.473338,1.487451,0.517836,-1.647160,0.252071,-0.612834,0.399484,-0.723361,0.540730,0.254051,0.975377,-1.230308,0.258391,0.620395,1.697930,-0.361264,0.247569,-1.541820,0.427147,0.638639,0.145345,0.603011,0.114251,0.674924,0.121989,0.216063,0.347116,-1.420051,-0.141732,0.635511,-1.158515,0.401606,1.057058,-1.216946,0.531313,0.123068,0.121855,0.978058,-0.321498,0.372519,0.577176,0.247136,-0.786964,0.237077,1.115568,0.873438,0.160667,-0.625906,-1.631183,-0.565530,0.783128,-0.724390,-1.102972,-0.554690,0.291598,0.185836,0.808411,0.759181,1.396401,0.286838,-0.741374,1.067621,0.446305,0.198168,1.724514,1.100309,0.159181,0.173416,0.190160
0.591214,0.744410,1.343528,0.542724,-1.383088,0.966041,-0.835638,0.780857,-1.008276,0.617930,-0.968666,0.988643,-1.686309,0.284621,0.557135,0.543600,-0.579948,0.169382,-1.757128,0.448736,0.596812,0.320103,0.856536,0.225118,1.224918,0.111880,0.166241,0.469690,-0.900757,-0.793155,0.730981,-0.044925,0.574175,0.700517,-1.223860,0.440869,0.386568,0.232932,0.658690,-0.592193,0.206021,-1.069198,0.670455,-1.025524,0.307310,1.595385,1.039566,0.223141,-0.966726,-0.248595,-0.354967,0.755690,-0.506912,-1.059573,-0.260815,0.414579,0.814425,2.158777,1.098559,1.509458,0.228051,-0.496701,0.334039,0.308895,0.277276,1.211503,1.100309,0.203748,0.220619,0.134891
0.704467,0.739746,1.343528,0.503573,-1.283726,0.966041,-0.835638,0.669037,-1.008276,0.588877,-0.968666,0.973412,-1.686309,0.324600,0.693988,0.397081,-1.034432,0.222825,-1.904042,0.374195,0.573051,0.482473,0.743568,0.225118,1.224918,0.113062,0.225949,0.875829,-0.900757,-1.425065,0.730981,-0.044925,0.564549,0.700517,-1.547830,0.425895,0.627593,0.258516,0.817093,-0.592193,0.364105,-1.069198,0.610650,-1.025524,0.477983,1.595385,1.039566,0.227608,-0.966726,-0.580570,-0.346009,0.896717,-0.610448,-1.059573,-0.260815,1.271227,0.624583,2.158777,1.098559,1.817413,0.216078,-0.525961,0.324048,0.370901,0.286542,1.211503,1.069838,0.200448,0.746733,0.224728
0.693806,0.728328,1.331915,0.463464,-1.802886,0.478151,-0.599268,0.301817,-0.916735,0.557141,-0.123312,0.545675,-0.675576,0.295165,0.526914,1.718346,-1.034432,0.356399,-2.013597,0.407128,0.403072,0.408961,0.397594,0.646729,0.434682,0.309183,0.507503,0.643959,-0.919883,-1.425065,0.704635,-2.245456,0.593578,1.760652,-1.855381,0.304515,0.379524,0.391651,1.026187,-1.023129,0.340252,0.044333,0.195691,-1.481610,0.529486,1.469389,0.918582,0.358731,-0.727877,-0.956168,-0.968512,0.896717,-1.116483,-1.094557,-0.877476,1.271227,0.368028,1.114137,1.158942,2.193520,0.537969,-1.224498,1.965868,0.429254,0.292684,1.986915,1.069838,0.222889,0.733052,0.511393
